TimeStamp,ZoneName,Load,ZoneID
01/01/2018 00:00:00,CAPITL,1609.3,F
01/01/2018 00:00:00,CENTRL,2067.2,C
01/01/2018 00:00:00,DUNWOD,695.9,I
01/01/2018 00:00:00,GENESE,1152.2,B
01/01/2018 00:00:00,HUD VL,1284.7,G
01/01/2018 00:00:00,LONGIL,2596.1,K
01/01/2018 00:00:00,MHK VL,1076,E
01/01/2018 00:00:00,MILLWD,400.9,H
01/01/2018 00:00:00,N.Y.C.,6073.3,J
01/01/2018 00:00:00,NORTH,664,D
01/01/2018 00:00:00,WEST,1846.9,A
01/01/2018 01:00:00,CAPITL,1562.3,F
01/01/2018 01:00:00,CENTRL,2024.2,C
01/01/2018 01:00:00,DUNWOD,668,I
01/01/2018 01:00:00,GENESE,1118.2,B
01/01/2018 01:00:00,HUD VL,1228.1,G
01/01/2018 01:00:00,LONGIL,2482.9,K
01/01/2018 01:00:00,MHK VL,1041.8,E
01/01/2018 01:00:00,MILLWD,394.8,H
01/01/2018 01:00:00,N.Y.C.,5905.7,J
01/01/2018 01:00:00,NORTH,661.3,D
01/01/2018 01:00:00,WEST,1794.2,A
01/01/2018 02:00:00,CAPITL,1540.9,F
01/01/2018 02:00:00,CENTRL,1986.2,C
01/01/2018 02:00:00,DUNWOD,644.2,I
01/01/2018 02:00:00,GENESE,1091.1,B
01/01/2018 02:00:00,HUD VL,1192,G
01/01/2018 02:00:00,LONGIL,2384,K
01/01/2018 02:00:00,MHK VL,1026.7,E
01/01/2018 02:00:00,MILLWD,390.1,H
01/01/2018 02:00:00,N.Y.C.,5744.7,J
01/01/2018 02:00:00,NORTH,654.4,D
01/01/2018 02:00:00,WEST,1765.6,A
01/01/2018 03:00:00,CAPITL,1529.8,F
01/01/2018 03:00:00,CENTRL,1958.1,C
01/01/2018 03:00:00,DUNWOD,619.6,I
01/01/2018 03:00:00,GENESE,1072.8,B
01/01/2018 03:00:00,HUD VL,1190.7,G
01/01/2018 03:00:00,LONGIL,2327.2,K
01/01/2018 03:00:00,MHK VL,1016.1,E
01/01/2018 03:00:00,MILLWD,377.4,H
01/01/2018 03:00:00,N.Y.C.,5625.7,J
01/01/2018 03:00:00,NORTH,656.5,D
01/01/2018 03:00:00,WEST,1763.7,A
01/01/2018 04:00:00,CAPITL,1528.9,F
01/01/2018 04:00:00,CENTRL,1926.6,C
01/01/2018 04:00:00,DUNWOD,612.7,I
01/01/2018 04:00:00,GENESE,1072.7,B
01/01/2018 04:00:00,HUD VL,1190.2,G
01/01/2018 04:00:00,LONGIL,2309.9,K
01/01/2018 04:00:00,MHK VL,1019.6,E
01/01/2018 04:00:00,MILLWD,379.5,H
01/01/2018 04:00:00,N.Y.C.,5572,J
01/01/2018 04:00:00,NORTH,660,D
01/01/2018 04:00:00,WEST,1745.9,A
01/01/2018 05:00:00,CAPITL,1533.4,F
01/01/2018 05:00:00,CENTRL,1964.1,C
01/01/2018 05:00:00,DUNWOD,625.1,I
01/01/2018 05:00:00,GENESE,1093.4,B
01/01/2018 05:00:00,HUD VL,1203,G
01/01/2018 05:00:00,LONGIL,2327.3,K
01/01/2018 05:00:00,MHK VL,1040.2,E
01/01/2018 05:00:00,MILLWD,384.9,H
01/01/2018 05:00:00,N.Y.C.,5595.4,J
01/01/2018 05:00:00,NORTH,663.2,D
01/01/2018 05:00:00,WEST,1759.7,A
01/01/2018 06:00:00,CAPITL,1575,F
01/01/2018 06:00:00,CENTRL,2027.7,C
01/01/2018 06:00:00,DUNWOD,637,I
01/01/2018 06:00:00,GENESE,1130.4,B
01/01/2018 06:00:00,HUD VL,1226.6,G
01/01/2018 06:00:00,LONGIL,2371.9,K
01/01/2018 06:00:00,MHK VL,1072.6,E
01/01/2018 06:00:00,MILLWD,397.1,H
01/01/2018 06:00:00,N.Y.C.,5721.3,J
01/01/2018 06:00:00,NORTH,674.9,D
01/01/2018 06:00:00,WEST,1808,A
01/01/2018 07:00:00,CAPITL,1613.4,F
01/01/2018 07:00:00,CENTRL,2085.4,C
01/01/2018 07:00:00,DUNWOD,647.8,I
01/01/2018 07:00:00,GENESE,1167,B
01/01/2018 07:00:00,HUD VL,1243.4,G
01/01/2018 07:00:00,LONGIL,2386.4,K
01/01/2018 07:00:00,MHK VL,1112.2,E
01/01/2018 07:00:00,MILLWD,407.3,H
01/01/2018 07:00:00,N.Y.C.,5811.4,J
01/01/2018 07:00:00,NORTH,678,D
01/01/2018 07:00:00,WEST,1858.7,A
01/01/2018 08:00:00,CAPITL,1674.1,F
01/01/2018 08:00:00,CENTRL,2134,C
01/01/2018 08:00:00,DUNWOD,659.7,I
01/01/2018 08:00:00,GENESE,1184,B
01/01/2018 08:00:00,HUD VL,1285.9,G
01/01/2018 08:00:00,LONGIL,2449.5,K
01/01/2018 08:00:00,MHK VL,1162,E
01/01/2018 08:00:00,MILLWD,421.4,H
01/01/2018 08:00:00,N.Y.C.,5969.1,J
01/01/2018 08:00:00,NORTH,694,D
01/01/2018 08:00:00,WEST,1879.1,A
01/01/2018 09:00:00,CAPITL,1731.2,F
01/01/2018 09:00:00,CENTRL,2202.7,C
01/01/2018 09:00:00,DUNWOD,680.8,I
01/01/2018 09:00:00,GENESE,1222.3,B
01/01/2018 09:00:00,HUD VL,1331.1,G
01/01/2018 09:00:00,LONGIL,2542.2,K
01/01/2018 09:00:00,MHK VL,1196.9,E
01/01/2018 09:00:00,MILLWD,424.6,H
01/01/2018 09:00:00,N.Y.C.,6148.2,J
01/01/2018 09:00:00,NORTH,690.5,D
01/01/2018 09:00:00,WEST,1924.9,A
01/01/2018 10:00:00,CAPITL,1765.4,F
01/01/2018 10:00:00,CENTRL,2235.7,C
01/01/2018 10:00:00,DUNWOD,711.8,I
01/01/2018 10:00:00,GENESE,1247.9,B
01/01/2018 10:00:00,HUD VL,1361.1,G
01/01/2018 10:00:00,LONGIL,2625.8,K
01/01/2018 10:00:00,MHK VL,1221.9,E
01/01/2018 10:00:00,MILLWD,437.1,H
01/01/2018 10:00:00,N.Y.C.,6300.9,J
01/01/2018 10:00:00,NORTH,661.2,D
01/01/2018 10:00:00,WEST,1955.1,A
01/01/2018 11:00:00,CAPITL,1775.4,F
01/01/2018 11:00:00,CENTRL,2213,C
01/01/2018 11:00:00,DUNWOD,722.4,I
01/01/2018 11:00:00,GENESE,1263.8,B
01/01/2018 11:00:00,HUD VL,1366.8,G
01/01/2018 11:00:00,LONGIL,2671.3,K
01/01/2018 11:00:00,MHK VL,1222.8,E
01/01/2018 11:00:00,MILLWD,435.3,H
01/01/2018 11:00:00,N.Y.C.,6455.7,J
01/01/2018 11:00:00,NORTH,657.2,D
01/01/2018 11:00:00,WEST,1961.1,A
01/01/2018 12:00:00,CAPITL,1777.8,F
01/01/2018 12:00:00,CENTRL,2184.9,C
01/01/2018 12:00:00,DUNWOD,741.5,I
01/01/2018 12:00:00,GENESE,1273.4,B
01/01/2018 12:00:00,HUD VL,1371.7,G
01/01/2018 12:00:00,LONGIL,2688.5,K
01/01/2018 12:00:00,MHK VL,1210.2,E
01/01/2018 12:00:00,MILLWD,431.8,H
01/01/2018 12:00:00,N.Y.C.,6526,J
01/01/2018 12:00:00,NORTH,655.8,D
01/01/2018 12:00:00,WEST,1968.6,A
01/01/2018 13:00:00,CAPITL,1767.6,F
01/01/2018 13:00:00,CENTRL,2174.9,C
01/01/2018 13:00:00,DUNWOD,735.1,I
01/01/2018 13:00:00,GENESE,1266.8,B
01/01/2018 13:00:00,HUD VL,1353.7,G
01/01/2018 13:00:00,LONGIL,2683.5,K
01/01/2018 13:00:00,MHK VL,1192.2,E
01/01/2018 13:00:00,MILLWD,430.9,H
01/01/2018 13:00:00,N.Y.C.,6556.4,J
01/01/2018 13:00:00,NORTH,642.5,D
01/01/2018 13:00:00,WEST,1975.2,A
01/01/2018 14:00:00,CAPITL,1753.1,F
01/01/2018 14:00:00,CENTRL,2192.3,C
01/01/2018 14:00:00,DUNWOD,739.8,I
01/01/2018 14:00:00,GENESE,1262.7,B
01/01/2018 14:00:00,HUD VL,1343.7,G
01/01/2018 14:00:00,LONGIL,2695.4,K
01/01/2018 14:00:00,MHK VL,1173.2,E
01/01/2018 14:00:00,MILLWD,435.1,H
01/01/2018 14:00:00,N.Y.C.,6578.9,J
01/01/2018 14:00:00,NORTH,640.6,D
