TimeStamp,ZoneName,Load,ZoneID
01/01/2010 00:00:00,CAPITL,1137.6,F
01/01/2010 00:00:00,CENTRL,1609.7,C
01/01/2010 00:00:00,DUNWOD,590.1,I
01/01/2010 00:00:00,GENESE,1014.2,B
01/01/2010 00:00:00,HUD VL,1051.8,G
01/01/2010 00:00:00,LONGIL,2293.5,K
01/01/2010 00:00:00,MHK VL,887.9,E
01/01/2010 00:00:00,MILLWD,360.4,H
01/01/2010 00:00:00,N.Y.C.,5377.4,J
01/01/2010 00:00:00,NORTH,519.1,D
01/01/2010 00:00:00,WEST,1582,A
01/01/2010 01:00:00,CAPITL,1079.9,F
01/01/2010 01:00:00,CENTRL,1537.3,C
01/01/2010 01:00:00,DUNWOD,559.2,I
01/01/2010 01:00:00,GENESE,961.5,B
01/01/2010 01:00:00,HUD VL,985.7,G
01/01/2010 01:00:00,LONGIL,2141.2,K
01/01/2010 01:00:00,MHK VL,850.7,E
01/01/2010 01:00:00,MILLWD,337.9,H
01/01/2010 01:00:00,N.Y.C.,5168.6,J
01/01/2010 01:00:00,NORTH,510.1,D
01/01/2010 01:00:00,WEST,1503.1,A
01/01/2010 02:00:00,CAPITL,1044.1,F
01/01/2010 02:00:00,CENTRL,1484.9,C
01/01/2010 02:00:00,DUNWOD,529.6,I
01/01/2010 02:00:00,GENESE,926.7,B
01/01/2010 02:00:00,HUD VL,940.7,G
01/01/2010 02:00:00,LONGIL,2013.5,K
01/01/2010 02:00:00,MHK VL,829.7,E
01/01/2010 02:00:00,MILLWD,322.9,H
01/01/2010 02:00:00,N.Y.C.,4954.3,J
01/01/2010 02:00:00,NORTH,498.5,D
01/01/2010 02:00:00,WEST,1446.2,A
01/01/2010 03:00:00,CAPITL,1010.8,F
01/01/2010 03:00:00,CENTRL,1450.6,C
01/01/2010 03:00:00,DUNWOD,508.2,I
01/01/2010 03:00:00,GENESE,905.3,B
01/01/2010 03:00:00,HUD VL,912.1,G
01/01/2010 03:00:00,LONGIL,1926.4,K
01/01/2010 03:00:00,MHK VL,810.8,E
01/01/2010 03:00:00,MILLWD,315.2,H
01/01/2010 03:00:00,N.Y.C.,4769.4,J
01/01/2010 03:00:00,NORTH,495.3,D
01/01/2010 03:00:00,WEST,1424.2,A
01/01/2010 04:00:00,CAPITL,997.9,F
01/01/2010 04:00:00,CENTRL,1445.5,C
01/01/2010 04:00:00,DUNWOD,497.6,I
01/01/2010 04:00:00,GENESE,898.2,B
01/01/2010 04:00:00,HUD VL,910.4,G
01/01/2010 04:00:00,LONGIL,1896.3,K
01/01/2010 04:00:00,MHK VL,804.1,E
01/01/2010 04:00:00,MILLWD,313.7,H
01/01/2010 04:00:00,N.Y.C.,4693.1,J
01/01/2010 04:00:00,NORTH,494.4,D
01/01/2010 04:00:00,WEST,1418.4,A
01/01/2010 05:00:00,CAPITL,1021.9,F
01/01/2010 05:00:00,CENTRL,1476.6,C
01/01/2010 05:00:00,DUNWOD,500.9,I
01/01/2010 05:00:00,GENESE,919.3,B
01/01/2010 05:00:00,HUD VL,925.7,G
01/01/2010 05:00:00,LONGIL,1900.3,K
01/01/2010 05:00:00,MHK VL,806.4,E
01/01/2010 05:00:00,MILLWD,315.2,H
01/01/2010 05:00:00,N.Y.C.,4715.2,J
01/01/2010 05:00:00,NORTH,499.5,D
01/01/2010 05:00:00,WEST,1431.3,A
01/01/2010 06:00:00,CAPITL,1050.3,F
01/01/2010 06:00:00,CENTRL,1537.2,C
01/01/2010 06:00:00,DUNWOD,510.1,I
01/01/2010 06:00:00,GENESE,962.8,B
01/01/2010 06:00:00,HUD VL,949.7,G
01/01/2010 06:00:00,LONGIL,1938.6,K
01/01/2010 06:00:00,MHK VL,834.2,E
01/01/2010 06:00:00,MILLWD,324.8,H
01/01/2010 06:00:00,N.Y.C.,4795.8,J
01/01/2010 06:00:00,NORTH,504.6,D
01/01/2010 06:00:00,WEST,1479.4,A
01/01/2010 07:00:00,CAPITL,1077.8,F
01/01/2010 07:00:00,CENTRL,1569.4,C
01/01/2010 07:00:00,DUNWOD,511.5,I
01/01/2010 07:00:00,GENESE,985.9,B
01/01/2010 07:00:00,HUD VL,972.1,G
01/01/2010 07:00:00,LONGIL,1950.9,K
01/01/2010 07:00:00,MHK VL,858.5,E
01/01/2010 07:00:00,MILLWD,326.3,H
01/01/2010 07:00:00,N.Y.C.,4832.1,J
01/01/2010 07:00:00,NORTH,515.1,D
01/01/2010 07:00:00,WEST,1512,A
01/01/2010 08:00:00,CAPITL,1129.7,F
01/01/2010 08:00:00,CENTRL,1604,C
01/01/2010 08:00:00,DUNWOD,521.2,I
01/01/2010 08:00:00,GENESE,1010.6,B
01/01/2010 08:00:00,HUD VL,1003.9,G
01/01/2010 08:00:00,LONGIL,2007.6,K
01/01/2010 08:00:00,MHK VL,886.1,E
01/01/2010 08:00:00,MILLWD,338.1,H
01/01/2010 08:00:00,N.Y.C.,4940.3,J
01/01/2010 08:00:00,NORTH,521.7,D
01/01/2010 08:00:00,WEST,1532.4,A
01/01/2010 09:00:00,CAPITL,1198.9,F
01/01/2010 09:00:00,CENTRL,1673.4,C
01/01/2010 09:00:00,DUNWOD,549.7,I
01/01/2010 09:00:00,GENESE,1058.1,B
01/01/2010 09:00:00,HUD VL,1057.5,G
01/01/2010 09:00:00,LONGIL,2139.3,K
01/01/2010 09:00:00,MHK VL,941.6,E
01/01/2010 09:00:00,MILLWD,357,H
01/01/2010 09:00:00,N.Y.C.,5136.6,J
01/01/2010 09:00:00,NORTH,532.8,D
01/01/2010 09:00:00,WEST,1605.3,A
01/01/2010 10:00:00,CAPITL,1256.5,F
01/01/2010 10:00:00,CENTRL,1740.5,C
01/01/2010 10:00:00,DUNWOD,575.1,I
01/01/2010 10:00:00,GENESE,1111.5,B
01/01/2010 10:00:00,HUD VL,1100,G
01/01/2010 10:00:00,LONGIL,2273.6,K
01/01/2010 10:00:00,MHK VL,982.9,E
01/01/2010 10:00:00,MILLWD,373.9,H
01/01/2010 10:00:00,N.Y.C.,5355.9,J
01/01/2010 10:00:00,NORTH,537.5,D
01/01/2010 10:00:00,WEST,1673,A
01/01/2010 11:00:00,CAPITL,1289.1,F
01/01/2010 11:00:00,CENTRL,1767,C
01/01/2010 11:00:00,DUNWOD,591.5,I
01/01/2010 11:00:00,GENESE,1148.9,B
01/01/2010 11:00:00,HUD VL,1127,G
01/01/2010 11:00:00,LONGIL,2371.6,K
01/01/2010 11:00:00,MHK VL,997.7,E
01/01/2010 11:00:00,MILLWD,378.9,H
01/01/2010 11:00:00,N.Y.C.,5499.9,J
01/01/2010 11:00:00,NORTH,539.5,D
01/01/2010 11:00:00,WEST,1716.1,A
01/01/2010 12:00:00,CAPITL,1294.6,F
01/01/2010 12:00:00,CENTRL,1781.6,C
01/01/2010 12:00:00,DUNWOD,599.2,I
01/01/2010 12:00:00,GENESE,1172.3,B
01/01/2010 12:00:00,HUD VL,1141.2,G
01/01/2010 12:00:00,LONGIL,2425.2,K
01/01/2010 12:00:00,MHK VL,992.1,E
01/01/2010 12:00:00,MILLWD,374.6,H
01/01/2010 12:00:00,N.Y.C.,5580.9,J
01/01/2010 12:00:00,NORTH,540.2,D
01/01/2010 12:00:00,WEST,1738.6,A
01/01/2010 13:00:00,CAPITL,1289.9,F
01/01/2010 13:00:00,CENTRL,1789,C
01/01/2010 13:00:00,DUNWOD,598.5,I
01/01/2010 13:00:00,GENESE,1172.4,B
01/01/2010 13:00:00,HUD VL,1139.3,G
01/01/2010 13:00:00,LONGIL,2434.4,K
01/01/2010 13:00:00,MHK VL,981.4,E
01/01/2010 13:00:00,MILLWD,372.4,H
01/01/2010 13:00:00,N.Y.C.,5620.8,J
01/01/2010 13:00:00,NORTH,537.2,D
01/01/2010 13:00:00,WEST,1758,A
01/01/2010 14:00:00,CAPITL,1278.9,F
01/01/2010 14:00:00,CENTRL,1789.6,C
01/01/2010 14:00:00,DUNWOD,596.3,I
01/01/2010 14:00:00,GENESE,1161.6,B
01/01/2010 14:00:00,HUD VL,1136.1,G
01/01/2010 14:00:00,LONGIL,2438,K
01/01/2010 14:00:00,MHK VL,973,E
01/01/2010 14:00:00,MILLWD,373.6,H
01/01/2010 14:00:00,N.Y.C.,5657.3,J
01/01/2010 14:00:00,NORTH,536.2,D
01/01/2010 14:00:00,WEST,1760.5,A
01/01/2010 15:00:00,CAPITL,1289.5,F
01/01/2010 15:00:00,CENTRL,1799.8,C
01/01/2010 15:00:00,DUNWOD,601.6,I
01/01/2010 15:00:00,GENESE,1167.6,B
01/01/2010 15:00:00,HUD VL,1142.7,G
01/01/2010 15:00:00,LONGIL,2444.4,K
01/01/2010 15:00:00,MHK VL,978.6,E
01/01/2010 15:00:00,MILLWD,375.9,H
01/01/2010 15:00:00,N.Y.C.,5686.7,J
01/01/2010 15:00:00,NORTH,540.4,D
01/01/2010 15:00:00,WEST,1757.4,A
01/01/2010 16:00:00,CAPITL,1388.1,F
01/01/2010 16:00:00,CENTRL,1891.7,C
01/01/2010 16:00:00,DUNWOD,641.9,I
01/01/2010 16:00:00,GENESE,1236.5,B
01/01/2010 16:00:00,HUD VL,1221.9,G
01/01/2010 16:00:00,LONGIL,2635,K
01/01/2010 16:00:00,MHK VL,1052.5,E
01/01/2010 16:00:00,MILLWD,408.1,H
01/01/2010 16:00:00,N.Y.C.,5858.8,J
01/01/2010 16:00:00,NORTH,555.2,D
01/01/2010 16:00:00,WEST,1828.8,A
01/01/2010 17:00:00,CAPITL,1483.7,F
01/01/2010 17:00:00,CENTRL,2033.9,C
01/01/2010 17:00:00,DUNWOD,709.2,I
01/01/2010 17:00:00,GENESE,1341.6,B
01/01/2010 17:00:00,HUD VL,1329.8,G
01/01/2010 17:00:00,LONGIL,2933.7,K
01/01/2010 17:00:00,MHK VL,1124.3,E
01/01/2010 17:00:00,MILLWD,447.6,H
01/01/2010 17:00:00,N.Y.C.,6129.6,J
01/01/2010 17:00:00,NORTH,564.9,D
