TimeStamp,FuelCategory,GenMW
01/01/2016 19:00,Wind,571.833333333333
01/01/2016 20:00,Dual Fuel,3894.25
01/01/2016 20:00,Hydro,3816.08333333333
01/01/2016 20:00,Natural Gas,2227.66666666667
01/01/2016 20:00,Nuclear,5423.66666666667
01/01/2016 20:00,Other Fossil Fuels,92.0833333333333
01/01/2016 20:00,Other Renewables,299.166666666667
01/01/2016 20:00,Wind,675.416666666667
01/01/2016 21:00,Dual Fuel,3846.41666666667
01/01/2016 21:00,Hydro,3340.16666666667
01/01/2016 21:00,Natural Gas,1945
01/01/2016 21:00,Nuclear,5423.16666666667
01/01/2016 21:00,Other Fossil Fuels,86.4166666666667
01/01/2016 21:00,Other Renewables,302.166666666667
01/01/2016 21:00,Wind,686.25
01/01/2016 22:00,Dual Fuel,3720.08333333333
01/01/2016 22:00,Hydro,3331.41666666667
01/01/2016 22:00,Natural Gas,1716.58333333333
01/01/2016 22:00,Nuclear,5424
01/01/2016 22:00,Other Fossil Fuels,87.4166666666667
01/01/2016 22:00,Other Renewables,301.666666666667
01/01/2016 22:00,Wind,694.083333333333
01/01/2016 23:00,Dual Fuel,3502.66666666667
01/01/2016 23:00,Hydro,2876.66666666667
01/01/2016 23:00,Natural Gas,1363.33333333333
01/01/2016 23:00,Nuclear,5423.25
01/01/2016 23:00,Other Fossil Fuels,86.0833333333333
01/01/2016 23:00,Other Renewables,298.583333333333
01/01/2016 23:00,Wind,701.25
01/02/2016 00:00,Dual Fuel,2832.41666666667
01/02/2016 00:00,Hydro,2155.91666666667
01/02/2016 00:00,Natural Gas,1241.75
01/02/2016 00:00,Nuclear,5423.41666666667
01/02/2016 00:00,Other Fossil Fuels,86.5
01/02/2016 00:00,Other Renewables,299.333333333333
01/02/2016 00:00,Wind,785.333333333333
01/02/2016 01:00,Dual Fuel,2702.08333333333
01/02/2016 01:00,Hydro,1918.83333333333
01/02/2016 01:00,Natural Gas,1231.83333333333
01/02/2016 01:00,Nuclear,5423.75
01/02/2016 01:00,Other Fossil Fuels,87.0833333333333
01/02/2016 01:00,Other Renewables,298
01/02/2016 01:00,Wind,838.75
01/02/2016 02:00,Dual Fuel,2674.83333333333
01/02/2016 02:00,Hydro,2076.33333333333
01/02/2016 02:00,Natural Gas,1299.16666666667
01/02/2016 02:00,Nuclear,5423.75
01/02/2016 02:00,Other Fossil Fuels,86.3333333333333
01/02/2016 02:00,Other Renewables,300.666666666667
01/02/2016 02:00,Wind,751.75
01/02/2016 03:00,Dual Fuel,2830.91666666667
01/02/2016 03:00,Hydro,2033.66666666667
01/02/2016 03:00,Natural Gas,1385
01/02/2016 03:00,Nuclear,5415.91666666667
01/02/2016 03:00,Other Fossil Fuels,85.25
01/02/2016 03:00,Other Renewables,316.416666666667
01/02/2016 03:00,Wind,676.333333333333
01/02/2016 04:00,Dual Fuel,2567.66666666667
01/02/2016 04:00,Hydro,2148.83333333333
01/02/2016 04:00,Natural Gas,1357.5
01/02/2016 04:00,Nuclear,5421.5
01/02/2016 04:00,Other Fossil Fuels,85.5833333333333
01/02/2016 04:00,Other Renewables,317.916666666667
01/02/2016 04:00,Wind,583.666666666667
01/02/2016 05:00,Dual Fuel,2721.91666666667
01/02/2016 05:00,Hydro,1988.08333333333
01/02/2016 05:00,Natural Gas,1385.08333333333
01/02/2016 05:00,Nuclear,5426.16666666667
01/02/2016 05:00,Other Fossil Fuels,85.25
01/02/2016 05:00,Other Renewables,318.833333333333
01/02/2016 05:00,Wind,536
01/02/2016 06:00,Dual Fuel,3124.66666666667
01/02/2016 06:00,Hydro,2336.16666666667
01/02/2016 06:00,Natural Gas,1513.58333333333
01/02/2016 06:00,Nuclear,5427.41666666667
01/02/2016 06:00,Other Fossil Fuels,85.8333333333333
01/02/2016 06:00,Other Renewables,316.083333333333
01/02/2016 06:00,Wind,519.666666666667
01/02/2016 07:00,Dual Fuel,2951.33333333333
01/02/2016 07:00,Hydro,2869.66666666667
01/02/2016 07:00,Natural Gas,1832.16666666667
01/02/2016 07:00,Nuclear,5427.83333333333
01/02/2016 07:00,Other Fossil Fuels,85.5
01/02/2016 07:00,Other Renewables,315.916666666667
01/02/2016 07:00,Wind,578.333333333333
01/02/2016 08:00,Dual Fuel,3022.66666666667
01/02/2016 08:00,Hydro,2914.91666666667
01/02/2016 08:00,Natural Gas,2129.33333333333
01/02/2016 08:00,Nuclear,5428.58333333333
01/02/2016 08:00,Other Fossil Fuels,86
01/02/2016 08:00,Other Renewables,317.5
01/02/2016 08:00,Wind,658.75
01/02/2016 09:00,Dual Fuel,3118.83333333333
01/02/2016 09:00,Hydro,3223.08333333333
01/02/2016 09:00,Natural Gas,2204
01/02/2016 09:00,Nuclear,5427.91666666667
01/02/2016 09:00,Other Fossil Fuels,86.25
01/02/2016 09:00,Other Renewables,323.25
01/02/2016 09:00,Wind,619.083333333333
01/02/2016 10:00,Dual Fuel,3181.83333333333
01/02/2016 10:00,Hydro,3624
01/02/2016 10:00,Natural Gas,2203.83333333333
01/02/2016 10:00,Nuclear,5427
01/02/2016 10:00,Other Fossil Fuels,86.25
01/02/2016 10:00,Other Renewables,329.75
01/02/2016 10:00,Wind,674.5
01/02/2016 11:00,Dual Fuel,2991.75
01/02/2016 11:00,Hydro,3683.33333333333
01/02/2016 11:00,Natural Gas,2217.5
01/02/2016 11:00,Nuclear,5427.66666666667
01/02/2016 11:00,Other Fossil Fuels,85.5833333333333
01/02/2016 11:00,Other Renewables,329.333333333333
01/02/2016 11:00,Wind,834.666666666667
01/02/2016 12:00,Dual Fuel,3034.66666666667
01/02/2016 12:00,Hydro,3842.66666666667
01/02/2016 12:00,Natural Gas,2215.41666666667
01/02/2016 12:00,Nuclear,5427.58333333333
01/02/2016 12:00,Other Fossil Fuels,86.9166666666667
01/02/2016 12:00,Other Renewables,339
01/02/2016 12:00,Wind,864.916666666667
01/02/2016 13:00,Dual Fuel,3198.58333333333
01/02/2016 13:00,Hydro,3900.83333333333
01/02/2016 13:00,Natural Gas,2219.41666666667
01/02/2016 13:00,Nuclear,5426.58333333333
01/02/2016 13:00,Other Fossil Fuels,85.9166666666667
01/02/2016 13:00,Other Renewables,333.833333333333
01/02/2016 13:00,Wind,895.166666666667
01/02/2016 14:00,Dual Fuel,3176.5
01/02/2016 14:00,Hydro,3822.58333333333
01/02/2016 14:00,Natural Gas,2190.91666666667
01/02/2016 14:00,Nuclear,5426.33333333333
01/02/2016 14:00,Other Fossil Fuels,86.0833333333333
01/02/2016 14:00,Other Renewables,324.666666666667
01/02/2016 14:00,Wind,864.25
01/02/2016 15:00,Dual Fuel,3176.75
01/02/2016 15:00,Hydro,3695.08333333333
01/02/2016 15:00,Natural Gas,2198.66666666667
01/02/2016 15:00,Nuclear,5426.41666666667
01/02/2016 15:00,Other Fossil Fuels,85.3333333333333
01/02/2016 15:00,Other Renewables,314.666666666667
01/02/2016 15:00,Wind,908
01/02/2016 16:00,Dual Fuel,3553.33333333333
01/02/2016 16:00,Hydro,3703.66666666667
01/02/2016 16:00,Natural Gas,2373.41666666667
01/02/2016 16:00,Nuclear,5427.08333333333
01/02/2016 16:00,Other Fossil Fuels,86
01/02/2016 16:00,Other Renewables,308.166666666667
01/02/2016 16:00,Wind,839.333333333333
01/02/2016 17:00,Dual Fuel,3878.66666666667
01/02/2016 17:00,Hydro,3789.08333333333
01/02/2016 17:00,Natural Gas,2510.25
01/02/2016 17:00,Nuclear,5426.08333333333
01/02/2016 17:00,Other Fossil Fuels,86.0833333333333
01/02/2016 17:00,Other Renewables,311.166666666667
01/02/2016 17:00,Wind,849
01/02/2016 18:00,Dual Fuel,4039.33333333333
01/02/2016 18:00,Hydro,3500.41666666667
01/02/2016 18:00,Natural Gas,2528.66666666667
01/02/2016 18:00,Nuclear,5426.33333333333
01/02/2016 18:00,Other Fossil Fuels,86.1666666666667
01/02/2016 18:00,Other Renewables,311.75
01/02/2016 18:00,Wind,876.333333333333
01/02/2016 19:00,Dual Fuel,3932.58333333333
01/02/2016 19:00,Hydro,3590.91666666667
01/02/2016 19:00,Natural Gas,2536.41666666667
01/02/2016 19:00,Nuclear,5425
01/02/2016 19:00,Other Fossil Fuels,85.9166666666667
01/02/2016 19:00,Other Renewables,308.416666666667
01/02/2016 19:00,Wind,837.416666666667
01/02/2016 20:00,Dual Fuel,3874.33333333333
01/02/2016 20:00,Hydro,3573.08333333333
01/02/2016 20:00,Natural Gas,2488.41666666667
01/02/2016 20:00,Nuclear,5426
01/02/2016 20:00,Other Fossil Fuels,86.6666666666667
01/02/2016 20:00,Other Renewables,314.25
01/02/2016 20:00,Wind,870.833333333333
01/02/2016 21:00,Dual Fuel,3822.33333333333
01/02/2016 21:00,Hydro,3798
01/02/2016 21:00,Natural Gas,2353.16666666667
01/02/2016 21:00,Nuclear,5426
01/02/2016 21:00,Other Fossil Fuels,86.25
01/02/2016 21:00,Other Renewables,312.583333333333
01/02/2016 21:00,Wind,811.166666666667
01/02/2016 22:00,Dual Fuel,3507.41666666667
01/02/2016 22:00,Hydro,3678.75
01/02/2016 22:00,Natural Gas,2176.66666666667
01/02/2016 22:00,Nuclear,5424.66666666667
01/02/2016 22:00,Other Fossil Fuels,86.4166666666667
01/02/2016 22:00,Other Renewables,316.25
01/02/2016 22:00,Wind,751.916666666667
01/02/2016 23:00,Dual Fuel,2921.66666666667
01/02/2016 23:00,Hydro,3505.83333333333
01/02/2016 23:00,Natural Gas,1684.58333333333
01/02/2016 23:00,Nuclear,5424.91666666667
01/02/2016 23:00,Other Fossil Fuels,86.4166666666667
01/02/2016 23:00,Other Renewables,303.416666666667
01/02/2016 23:00,Wind,753.666666666667
01/03/2016 00:00,Dual Fuel,2840.66666666667
01/03/2016 00:00,Hydro,2571.91666666667
01/03/2016 00:00,Natural Gas,1176
01/03/2016 00:00,Nuclear,5425.08333333333
01/03/2016 00:00,Other Fossil Fuels,85.0833333333333
01/03/2016 00:00,Other Renewables,301
01/03/2016 00:00,Wind,740.166666666667
01/03/2016 01:00,Dual Fuel,2890
01/03/2016 01:00,Hydro,2156.16666666667
01/03/2016 01:00,Natural Gas,1092.08333333333
01/03/2016 01:00,Nuclear,5425.5
01/03/2016 01:00,Other Fossil Fuels,86
01/03/2016 01:00,Other Renewables,286.916666666667
01/03/2016 01:00,Wind,741.666666666667
01/03/2016 02:00,Dual Fuel,2807.83333333333
01/03/2016 02:00,Hydro,2014
01/03/2016 02:00,Natural Gas,1091.16666666667
01/03/2016 02:00,Nuclear,5425.58333333333
01/03/2016 02:00,Other Fossil Fuels,85.0833333333333
01/03/2016 02:00,Other Renewables,288.666666666667
01/03/2016 02:00,Wind,779.416666666667
01/03/2016 03:00,Dual Fuel,2677.66666666667
01/03/2016 03:00,Hydro,1950
01/03/2016 03:00,Natural Gas,1083
01/03/2016 03:00,Nuclear,5424.25
01/03/2016 03:00,Other Fossil Fuels,85.4166666666667
01/03/2016 03:00,Other Renewables,293.166666666667
01/03/2016 03:00,Wind,785
01/03/2016 04:00,Dual Fuel,2726.16666666667
01/03/2016 04:00,Hydro,1824.25
01/03/2016 04:00,Natural Gas,1081.91666666667
01/03/2016 04:00,Nuclear,5423.5
01/03/2016 04:00,Other Fossil Fuels,86
01/03/2016 04:00,Other Renewables,303.583333333333
01/03/2016 04:00,Wind,875
01/03/2016 05:00,Dual Fuel,2577
01/03/2016 05:00,Hydro,1815.75
01/03/2016 05:00,Natural Gas,1078.91666666667
01/03/2016 05:00,Nuclear,5421.58333333333
01/03/2016 05:00,Other Fossil Fuels,85.9166666666667
01/03/2016 05:00,Other Renewables,300.833333333333
01/03/2016 05:00,Wind,961.916666666667
01/03/2016 06:00,Dual Fuel,3005.83333333333
01/03/2016 06:00,Hydro,2059.75
01/03/2016 06:00,Natural Gas,1118.25
01/03/2016 06:00,Nuclear,5422.75
01/03/2016 06:00,Other Fossil Fuels,85.9166666666667
01/03/2016 06:00,Other Renewables,291.083333333333
01/03/2016 06:00,Wind,950.416666666667
01/03/2016 07:00,Dual Fuel,3053
01/03/2016 07:00,Hydro,2221.66666666667
01/03/2016 07:00,Natural Gas,1226.08333333333
01/03/2016 07:00,Nuclear,5421.75
01/03/2016 07:00,Other Fossil Fuels,85.8333333333333
01/03/2016 07:00,Other Renewables,285.333333333333
01/03/2016 07:00,Wind,893.083333333333
01/03/2016 08:00,Dual Fuel,2966.16666666667
01/03/2016 08:00,Hydro,2724.33333333333
01/03/2016 08:00,Natural Gas,1403.5
01/03/2016 08:00,Nuclear,5422
01/03/2016 08:00,Other Fossil Fuels,86
01/03/2016 08:00,Other Renewables,294.25
01/03/2016 08:00,Wind,911.75
01/03/2016 09:00,Dual Fuel,2969
01/03/2016 09:00,Hydro,3366.83333333333
01/03/2016 09:00,Natural Gas,1531.75
01/03/2016 09:00,Nuclear,5422.08333333333
01/03/2016 09:00,Other Fossil Fuels,86
01/03/2016 09:00,Other Renewables,305.833333333333
01/03/2016 09:00,Wind,851.083333333333
01/03/2016 10:00,Dual Fuel,2933.91666666667
01/03/2016 10:00,Hydro,3595.66666666667
01/03/2016 10:00,Natural Gas,1663.08333333333
01/03/2016 10:00,Nuclear,5421.33333333333
01/03/2016 10:00,Other Fossil Fuels,86
01/03/2016 10:00,Other Renewables,309.25
01/03/2016 10:00,Wind,819.75
01/03/2016 11:00,Dual Fuel,2986.25
01/03/2016 11:00,Hydro,3912.75
01/03/2016 11:00,Natural Gas,1658.83333333333
01/03/2016 11:00,Nuclear,5422.75
01/03/2016 11:00,Other Fossil Fuels,86
01/03/2016 11:00,Other Renewables,313.5
01/03/2016 11:00,Wind,802.833333333333
01/03/2016 12:00,Dual Fuel,3010.25
01/03/2016 12:00,Hydro,3970.25
01/03/2016 12:00,Natural Gas,1657.83333333333
01/03/2016 12:00,Nuclear,5421.75
01/03/2016 12:00,Other Fossil Fuels,86
01/03/2016 12:00,Other Renewables,314.5
01/03/2016 12:00,Wind,847.166666666667
01/03/2016 13:00,Dual Fuel,3096.83333333333
01/03/2016 13:00,Hydro,3799.41666666667
01/03/2016 13:00,Natural Gas,1592.33333333333
01/03/2016 13:00,Nuclear,5422.5
01/03/2016 13:00,Other Fossil Fuels,86.1666666666667
01/03/2016 13:00,Other Renewables,310.583333333333
01/03/2016 13:00,Wind,968.916666666667
01/03/2016 14:00,Dual Fuel,3066.41666666667
01/03/2016 14:00,Hydro,3825.91666666667
01/03/2016 14:00,Natural Gas,1793.58333333333
01/03/2016 14:00,Nuclear,5422.75
01/03/2016 14:00,Other Fossil Fuels,86.75
01/03/2016 14:00,Other Renewables,301.666666666667
01/03/2016 14:00,Wind,941.75
01/03/2016 15:00,Dual Fuel,3227.91666666667
01/03/2016 15:00,Hydro,3849.25
01/03/2016 15:00,Natural Gas,2026.66666666667
01/03/2016 15:00,Nuclear,5422.91666666667
01/03/2016 15:00,Other Fossil Fuels,86.1666666666667
01/03/2016 15:00,Other Renewables,292.583333333333
01/03/2016 15:00,Wind,685.083333333333
01/03/2016 16:00,Dual Fuel,3558.08333333333
01/03/2016 16:00,Hydro,3959.25
01/03/2016 16:00,Natural Gas,2235.41666666667
01/03/2016 16:00,Nuclear,5424.25
01/03/2016 16:00,Other Fossil Fuels,88.1666666666667
01/03/2016 16:00,Other Renewables,291.083333333333
01/03/2016 16:00,Wind,564.833333333333
01/03/2016 17:00,Dual Fuel,4132.91666666667
01/03/2016 17:00,Hydro,4018.66666666667
01/03/2016 17:00,Natural Gas,2328.5
01/03/2016 17:00,Nuclear,5424.16666666667
01/03/2016 17:00,Other Fossil Fuels,100.25
01/03/2016 17:00,Other Renewables,290.25
01/03/2016 17:00,Wind,580.166666666667
01/03/2016 18:00,Dual Fuel,4121.66666666667
01/03/2016 18:00,Hydro,4203.91666666667
01/03/2016 18:00,Natural Gas,2342.33333333333
01/03/2016 18:00,Nuclear,5424.16666666667
01/03/2016 18:00,Other Fossil Fuels,104.583333333333
01/03/2016 18:00,Other Renewables,288.166666666667
01/03/2016 18:00,Wind,552.25
01/03/2016 19:00,Dual Fuel,4058.41666666667
01/03/2016 19:00,Hydro,4016.58333333333
01/03/2016 19:00,Natural Gas,2335.08333333333
01/03/2016 19:00,Nuclear,5424.41666666667
01/03/2016 19:00,Other Fossil Fuels,95.3333333333333
01/03/2016 19:00,Other Renewables,289.083333333333
01/03/2016 19:00,Wind,531.666666666667
01/03/2016 20:00,Dual Fuel,4112.08333333333
01/03/2016 20:00,Hydro,3908.66666666667
01/03/2016 20:00,Natural Gas,2417.83333333333
01/03/2016 20:00,Nuclear,5425.33333333333
01/03/2016 20:00,Other Fossil Fuels,103.333333333333
01/03/2016 20:00,Other Renewables,291
01/03/2016 20:00,Wind,414.166666666667
01/03/2016 21:00,Dual Fuel,3608.91666666667
01/03/2016 21:00,Hydro,3777.91666666667
01/03/2016 21:00,Natural Gas,2133.83333333333
01/03/2016 21:00,Nuclear,5425.58333333333
01/03/2016 21:00,Other Fossil Fuels,86.0833333333333
01/03/2016 21:00,Other Renewables,291.583333333333
01/03/2016 21:00,Wind,380.666666666667
01/03/2016 22:00,Dual Fuel,3229.91666666667
01/03/2016 22:00,Hydro,3660.33333333333
01/03/2016 22:00,Natural Gas,1872.33333333333
01/03/2016 22:00,Nuclear,5425.16666666667
01/03/2016 22:00,Other Fossil Fuels,86.5
01/03/2016 22:00,Other Renewables,291.25
01/03/2016 22:00,Wind,368.333333333333
01/03/2016 23:00,Dual Fuel,2965.41666666667
01/03/2016 23:00,Hydro,3021.75
01/03/2016 23:00,Natural Gas,1714.08333333333
01/03/2016 23:00,Nuclear,5426.41666666667
01/03/2016 23:00,Other Fossil Fuels,86.25
01/03/2016 23:00,Other Renewables,294.833333333333
01/03/2016 23:00,Wind,342.75
01/04/2016 00:00,Dual Fuel,2651.91666666667
01/04/2016 00:00,Hydro,2046.83333333333
01/04/2016 00:00,Natural Gas,1882.08333333333
01/04/2016 00:00,Nuclear,5427
01/04/2016 00:00,Other Fossil Fuels,86
01/04/2016 00:00,Other Renewables,296.833333333333
01/04/2016 00:00,Wind,340.5
01/04/2016 01:00,Dual Fuel,2551.66666666667
01/04/2016 01:00,Hydro,1946.41666666667
01/04/2016 01:00,Natural Gas,1926.66666666667
01/04/2016 01:00,Nuclear,5426.41666666667
01/04/2016 01:00,Other Fossil Fuels,85.8333333333333
01/04/2016 01:00,Other Renewables,288.333333333333
01/04/2016 01:00,Wind,352.416666666667
01/04/2016 02:00,Dual Fuel,2515.91666666667
01/04/2016 02:00,Hydro,1789.58333333333
01/04/2016 02:00,Natural Gas,1929.58333333333
01/04/2016 02:00,Nuclear,5426.75
01/04/2016 02:00,Other Fossil Fuels,86
01/04/2016 02:00,Other Renewables,289.916666666667
01/04/2016 02:00,Wind,308.083333333333
01/04/2016 03:00,Dual Fuel,2558.83333333333
01/04/2016 03:00,Hydro,1593.83333333333
01/04/2016 03:00,Natural Gas,1987.58333333333
01/04/2016 03:00,Nuclear,5426.41666666667
01/04/2016 03:00,Other Fossil Fuels,86
01/04/2016 03:00,Other Renewables,288.583333333333
01/04/2016 03:00,Wind,229.333333333333
01/04/2016 04:00,Dual Fuel,2810
01/04/2016 04:00,Hydro,1683.57142857143
01/04/2016 04:00,Natural Gas,2063.85714285714
01/04/2016 04:00,Nuclear,5426.5
01/04/2016 04:00,Other Fossil Fuels,86
01/04/2016 04:00,Other Renewables,289.857142857143
01/04/2016 04:00,Wind,185.571428571429
01/04/2016 05:00,Dual Fuel,3172.83333333333
01/04/2016 05:00,Hydro,1361.91666666667
01/04/2016 05:00,Natural Gas,2399.33333333333
01/04/2016 05:00,Nuclear,5425.08333333333
01/04/2016 05:00,Other Fossil Fuels,89.6666666666667
01/04/2016 05:00,Other Renewables,289.75
01/04/2016 05:00,Wind,100.5
01/04/2016 06:00,Dual Fuel,4167.83333333333
01/04/2016 06:00,Hydro,1955.66666666667
01/04/2016 06:00,Natural Gas,2865.66666666667
01/04/2016 06:00,Nuclear,5424.25
01/04/2016 06:00,Other Fossil Fuels,117.416666666667
01/04/2016 06:00,Other Renewables,287.916666666667
01/04/2016 06:00,Wind,165.416666666667
01/04/2016 07:00,Dual Fuel,4467.41666666667
01/04/2016 07:00,Hydro,3074.83333333333
01/04/2016 07:00,Natural Gas,3351.16666666667
01/04/2016 07:00,Nuclear,5425.66666666667
01/04/2016 07:00,Other Fossil Fuels,160.416666666667
01/04/2016 07:00,Other Renewables,277
01/04/2016 07:00,Wind,219
01/04/2016 08:00,Dual Fuel,4684.25
01/04/2016 08:00,Hydro,3576.83333333333
01/04/2016 08:00,Natural Gas,3491.83333333333
01/04/2016 08:00,Nuclear,5425.91666666667
01/04/2016 08:00,Other Fossil Fuels,161.916666666667
01/04/2016 08:00,Other Renewables,280.916666666667
01/04/2016 08:00,Wind,228.416666666667
01/04/2016 09:00,Dual Fuel,4704.58333333333
01/04/2016 09:00,Hydro,3577.16666666667
01/04/2016 09:00,Natural Gas,3280.66666666667
01/04/2016 09:00,Nuclear,5427.25
01/04/2016 09:00,Other Fossil Fuels,159.416666666667
01/04/2016 09:00,Other Renewables,275.75
