TimeStamp,FitzPatrickCF,FitzPatrickGen,GinnaCF,GinnaGen,IndianPoint2CF,IndianPoint2Gen,IndianPoint3CF,IndianPoint3Gen,NineMilePoint1CF,NineMilePoint1Gen,NineMilePoint2CF,NineMilePoint2Gen
02/18/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0.92,578.68,1,1299
02/19/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0.91,572.39,1,1299
02/20/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0.91,572.39,1,1299
02/21/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0.91,572.39,1,1299
02/22/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0.91,572.39,1,1299
02/23/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0.9,566.1,1,1299
02/24/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0.9,566.1,1,1299
02/25/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0.89,559.81,1,1299
02/26/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0.89,559.81,1,1299
02/27/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0.89,559.81,1,1299
02/28/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0.88,553.52,1,1299
03/01/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0.87,547.23,1,1299
03/02/2019,0.38,324.71,1,581.7,1,1025.9,1,1039.9,0.87,547.23,0.68,883.32
03/03/2019,0.94,803.23,1,581.7,1,1025.9,1,1039.9,0.87,547.23,1,1299
03/04/2019,0.94,803.23,1,581.7,1,1025.9,1,1039.9,0.87,547.23,1,1299
03/05/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0.86,540.94,1,1299
03/06/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0.86,540.94,1,1299
03/07/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0.86,540.94,1,1299
03/08/2019,1,854.5,1,581.7,1,1025.9,0.97,1008.703,0.85,534.65,1,1299
03/09/2019,1,854.5,1,581.7,1,1025.9,0.97,1008.703,0.85,534.65,1,1299
03/10/2019,1,854.5,1,581.7,1,1025.9,0.97,1008.703,0.84,528.36,1,1299
03/11/2019,1,854.5,1,581.7,1,1025.9,0,0,0.84,528.36,1,1299
03/12/2019,1,854.5,1,581.7,1,1025.9,0,0,0.84,528.36,1,1299
03/13/2019,1,854.5,1,581.7,1,1025.9,0,0,0.84,528.36,1,1299
03/14/2019,1,854.5,1,581.7,1,1025.9,0,0,0.83,522.07,1,1299
03/15/2019,1,854.5,1,581.7,1,1025.9,0,0,0.83,522.07,1,1299
03/16/2019,1,854.5,1,581.7,0,0,0,0,0.83,522.07,1,1299
03/17/2019,1,854.5,1,581.7,0,0,0,0,0.82,515.78,1,1299
03/18/2019,1,854.5,1,581.7,0,0,0,0,0,0,1,1299
03/19/2019,1,854.5,1,581.7,0,0,0,0,0,0,1,1299
03/20/2019,1,854.5,1,581.7,0,0,0,0,0,0,1,1299
03/21/2019,1,854.5,1,581.7,0,0,0,0,0,0,1,1299
03/22/2019,1,854.5,1,581.7,0,0,0,0,0,0,1,1299
03/23/2019,1,854.5,1,581.7,0.01,10.259,0,0,0,0,1,1299
03/24/2019,1,854.5,1,581.7,0.13,133.367,0,0,0,0,1,1299
03/25/2019,1,854.5,1,581.7,0,0,0,0,0,0,1,1299
03/26/2019,1,854.5,1,581.7,0,0,0,0,0,0,1,1299
03/27/2019,1,854.5,1,581.7,0,0,0,0,0,0,1,1299
03/28/2019,1,854.5,1,581.7,0,0,0,0,0,0,1,1299
03/29/2019,1,854.5,1,581.7,0,0,0,0,0,0,1,1299
03/30/2019,1,854.5,1,581.7,0,0,0,0,0,0,0.74,961.26
03/31/2019,1,854.5,1,581.7,0,0,0,0,0,0,0.75,974.25
04/01/2019,1,854.5,1,581.7,0.02,20.518,0,0,0,0,0.78,1013.22
04/02/2019,1,854.5,1,581.7,1,1025.9,0,0,0,0,0.79,1026.21
04/03/2019,1,854.5,1,581.7,0,0,0,0,0,0,0.9,1169.1
04/04/2019,1,854.5,1,581.7,0,0,0,0,0,0,0.88,1143.12
04/05/2019,1,854.5,1,581.7,0.12,123.108,0,0,0,0,1,1299
04/06/2019,1,854.5,1,581.7,1,1025.9,0,0,0,0,1,1299
04/07/2019,1,854.5,1,581.7,1,1025.9,0,0,0,0,1,1299
04/08/2019,1,854.5,1,581.7,1,1025.9,0,0,0,0,1,1299
04/09/2019,1,854.5,1,581.7,1,1025.9,0.02,20.798,0,0,1,1299
04/10/2019,1,854.5,1,581.7,1,1025.9,0.4,415.96,0,0,1,1299
04/11/2019,1,854.5,1,581.7,1,1025.9,0.75,779.925,0,0,1,1299
04/12/2019,1,854.5,1,581.7,1,1025.9,0.92,956.708,0,0,1,1299
04/13/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0.02,12.58,1,1299
04/14/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0,0,1,1299
04/15/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0.05,31.45,1,1299
04/16/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0.21,132.09,1,1299
04/17/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0,0,1,1299
04/18/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0,0,1,1299
04/19/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0,0,1,1299
04/20/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0,0,1,1299
04/21/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0,0,1,1299
04/22/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0,0,1,1299
04/23/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0,0,1,1299
04/24/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0,0,1,1299
04/25/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0,0,1,1299
04/26/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0,0,1,1299
04/27/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0.23,144.67,1,1299
04/28/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0.45,283.05,1,1299
04/29/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0.6,377.4,1,1299
04/30/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0,0,1,1299
05/01/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0,0,1,1299
05/02/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0,0,1,1299
05/03/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0,0,1,1299
05/04/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0,0,1,1299
05/05/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0,0,1,1299
05/06/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0.35,220.15,1,1299
05/07/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0.99,622.71,0.99,1286.01
05/08/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
05/09/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
05/10/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
05/11/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
05/12/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
05/13/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
05/14/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
05/15/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
05/16/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
05/17/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
05/18/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.69,896.31
05/19/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
05/20/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
05/21/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
05/22/2019,0.75,640.875,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
05/23/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
05/24/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
05/25/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
05/26/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
05/27/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
05/28/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
05/29/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
05/30/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
05/31/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/01/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/02/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/03/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/04/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/05/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/06/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/07/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/08/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/09/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/10/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/11/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/12/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/13/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/14/2019,1,854.5,0.99,575.883,1,1025.9,1,1039.9,1,629,1,1299
06/15/2019,1,854.5,0.3,174.51,1,1025.9,1,1039.9,1,629,1,1299
06/16/2019,1,854.5,0.3,174.51,1,1025.9,1,1039.9,1,629,1,1299
06/17/2019,1,854.5,0,0,1,1025.9,1,1039.9,1,629,1,1299
06/18/2019,1,854.5,0.03,17.451,1,1025.9,1,1039.9,1,629,1,1299
06/19/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/20/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/21/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/22/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/23/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/24/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/25/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/26/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/27/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/28/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/29/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/30/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/01/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/02/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/03/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/04/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/05/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/06/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/07/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/08/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/09/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/10/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/11/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/12/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/13/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/14/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/15/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/16/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/17/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/18/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/19/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/20/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/21/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/22/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/23/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/24/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/25/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/26/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/27/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/28/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/29/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/30/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/31/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/01/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/02/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/03/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/04/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/05/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/06/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/07/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/08/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/09/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/10/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/11/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/12/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/13/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/14/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/15/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/16/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/17/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/18/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/19/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/20/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/21/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/22/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/23/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/24/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/25/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/26/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/27/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/28/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/29/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/30/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/31/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/01/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/02/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/03/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/04/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/05/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/06/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/07/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/08/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/09/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/10/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/11/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/12/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/13/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/14/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/15/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/16/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/17/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/18/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/19/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/20/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/21/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.8,1039.2
09/22/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/23/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/24/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/25/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/26/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/27/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/28/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/29/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/30/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/01/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/02/2019,1,854.5,1,581.7,1,1025.9,0.95,987.905,1,629,1,1299
10/03/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/04/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/05/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.99,1286.01
10/06/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.82,1065.18
10/07/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.82,1065.18
10/08/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.83,1078.17
10/09/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.83,1078.17
10/10/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.87,1130.13
10/11/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.94,1221.06
10/12/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/13/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0.75,471.75,1,1299
10/14/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/15/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/16/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/17/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/18/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/19/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/20/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/21/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/22/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/23/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/24/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.4,519.6
10/25/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/26/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.84,1091.16
10/27/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/28/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/29/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/30/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/31/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
11/01/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
11/02/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
11/03/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
11/04/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
11/05/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
11/06/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
11/07/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
11/08/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
11/09/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
11/10/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
11/11/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
11/12/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
11/13/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
11/14/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
11/15/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
11/16/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0.53,333.37,1,1299
11/17/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,0.86,540.94,1,1299
11/18/2019,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
