TimeStamp,ZoneName,Load,ZoneID
01/01/2002 00:00:00,CAPITL,1225,F
01/01/2002 00:00:00,CENTRL,1809,C
01/01/2002 00:00:00,DUNWOD,491,I
01/01/2002 00:00:00,GENESE,1027,B
01/01/2002 00:00:00,HUD VL,1193,G
01/01/2002 00:00:00,MHK VL,829,E
01/01/2002 00:00:00,MILLWD,264,H
01/01/2002 00:00:00,N.Y.C._LONGIL,7535,<undefined>
01/01/2002 00:00:00,NORTH,762,D
01/01/2002 00:00:00,WEST,1600,A
01/01/2002 01:00:00,CAPITL,1162,F
01/01/2002 01:00:00,CENTRL,1653,C
01/01/2002 01:00:00,DUNWOD,453,I
01/01/2002 01:00:00,GENESE,984,B
01/01/2002 01:00:00,HUD VL,1117,G
01/01/2002 01:00:00,MHK VL,783,E
01/01/2002 01:00:00,MILLWD,244,H
01/01/2002 01:00:00,N.Y.C._LONGIL,7124,<undefined>
01/01/2002 01:00:00,NORTH,758,D
01/01/2002 01:00:00,WEST,1543,A
01/01/2002 02:00:00,CAPITL,1110,F
01/01/2002 02:00:00,CENTRL,1513,C
01/01/2002 02:00:00,DUNWOD,431,I
01/01/2002 02:00:00,GENESE,935,B
01/01/2002 02:00:00,HUD VL,1060,G
01/01/2002 02:00:00,MHK VL,744,E
01/01/2002 02:00:00,MILLWD,223,H
01/01/2002 02:00:00,N.Y.C._LONGIL,6723,<undefined>
01/01/2002 02:00:00,NORTH,750,D
01/01/2002 02:00:00,WEST,1494,A
01/01/2002 03:00:00,CAPITL,1101,F
01/01/2002 03:00:00,CENTRL,1501,C
01/01/2002 03:00:00,DUNWOD,422,I
01/01/2002 03:00:00,GENESE,904,B
01/01/2002 03:00:00,HUD VL,1031,G
01/01/2002 03:00:00,MHK VL,720,E
01/01/2002 03:00:00,MILLWD,217,H
01/01/2002 03:00:00,N.Y.C._LONGIL,6470,<undefined>
01/01/2002 03:00:00,NORTH,748,D
01/01/2002 03:00:00,WEST,1437,A
01/01/2002 04:00:00,CAPITL,1105,F
01/01/2002 04:00:00,CENTRL,1493,C
01/01/2002 04:00:00,DUNWOD,404,I
01/01/2002 04:00:00,GENESE,905,B
01/01/2002 04:00:00,HUD VL,1027,G
01/01/2002 04:00:00,MHK VL,725,E
01/01/2002 04:00:00,MILLWD,215,H
01/01/2002 04:00:00,N.Y.C._LONGIL,6351,<undefined>
01/01/2002 04:00:00,NORTH,748,D
01/01/2002 04:00:00,WEST,1428,A
01/01/2002 05:00:00,CAPITL,1128,F
01/01/2002 05:00:00,CENTRL,1520,C
01/01/2002 05:00:00,DUNWOD,399,I
01/01/2002 05:00:00,GENESE,920,B
01/01/2002 05:00:00,HUD VL,1034,G
01/01/2002 05:00:00,MHK VL,742,E
01/01/2002 05:00:00,MILLWD,221,H
01/01/2002 05:00:00,N.Y.C._LONGIL,6362,<undefined>
01/01/2002 05:00:00,NORTH,749,D
01/01/2002 05:00:00,WEST,1443,A
01/01/2002 06:00:00,CAPITL,1161,F
01/01/2002 06:00:00,CENTRL,1563,C
01/01/2002 06:00:00,DUNWOD,402,I
01/01/2002 06:00:00,GENESE,945,B
01/01/2002 06:00:00,HUD VL,1061,G
01/01/2002 06:00:00,MHK VL,769,E
01/01/2002 06:00:00,MILLWD,232,H
01/01/2002 06:00:00,N.Y.C._LONGIL,6479,<undefined>
01/01/2002 06:00:00,NORTH,756,D
01/01/2002 06:00:00,WEST,1483,A
01/01/2002 07:00:00,CAPITL,1190,F
01/01/2002 07:00:00,CENTRL,1583,C
01/01/2002 07:00:00,DUNWOD,397,I
01/01/2002 07:00:00,GENESE,962,B
01/01/2002 07:00:00,HUD VL,1069,G
01/01/2002 07:00:00,MHK VL,785,E
01/01/2002 07:00:00,MILLWD,236,H
01/01/2002 07:00:00,N.Y.C._LONGIL,6473,<undefined>
01/01/2002 07:00:00,NORTH,769,D
01/01/2002 07:00:00,WEST,1524,A
01/01/2002 08:00:00,CAPITL,1235,F
01/01/2002 08:00:00,CENTRL,1637,C
01/01/2002 08:00:00,DUNWOD,412,I
01/01/2002 08:00:00,GENESE,991,B
01/01/2002 08:00:00,HUD VL,1102,G
01/01/2002 08:00:00,MHK VL,826,E
01/01/2002 08:00:00,MILLWD,248,H
01/01/2002 08:00:00,N.Y.C._LONGIL,6631,<undefined>
01/01/2002 08:00:00,NORTH,776,D
01/01/2002 08:00:00,WEST,1548,A
