TimeStamp,FitzPatrickCF,FitzPatrickGen,GinnaCF,GinnaGen,IndianPoint2CF,IndianPoint2Gen,IndianPoint3CF,IndianPoint3Gen,NineMilePoint1CF,NineMilePoint1Gen,NineMilePoint2CF,NineMilePoint2Gen
02/13/2017,0,0,1,581.7,1,1025.9,1,1039.9,0.83,522.07,1,1299
02/14/2017,0,0,1,581.7,1,1025.9,1,1039.9,0.84,528.36,1,1299
02/15/2017,0,0,1,581.7,1,1025.9,1,1039.9,0.83,522.07,1,1299
02/16/2017,0,0,1,581.7,1,1025.9,1,1039.9,0.83,522.07,1,1299
02/17/2017,0,0,1,581.7,1,1025.9,1,1039.9,0.83,522.07,1,1299
02/18/2017,0,0,1,581.7,1,1025.9,1,1039.9,0.82,515.78,1,1299
02/19/2017,0,0,1,581.7,1,1025.9,1,1039.9,0.82,515.78,1,1299
02/20/2017,0,0,1,581.7,1,1025.9,1,1039.9,0.81,509.49,1,1299
02/21/2017,0,0,1,581.7,1,1025.9,1,1039.9,0.81,509.49,1,1299
02/22/2017,0,0,1,581.7,1,1025.9,1,1039.9,0.81,509.49,1,1299
02/23/2017,0,0,1,581.7,1,1025.9,1,1039.9,0.8,503.2,1,1299
02/24/2017,0.05,42.725,1,581.7,1,1025.9,1,1039.9,0.8,503.2,1,1299
02/25/2017,0.23,196.535,1,581.7,1,1025.9,1,1039.9,0.8,503.2,1,1299
02/26/2017,0.54,461.43,1,581.7,1,1025.9,1,1039.9,0.8,503.2,1,1299
02/27/2017,0.79,675.055,1,581.7,1,1025.9,1,1039.9,0.79,496.91,1,1299
02/28/2017,0.9,769.05,1,581.7,1,1025.9,1,1039.9,0.79,496.91,1,1299
03/01/2017,0.89,760.505,1,581.7,1,1025.9,1,1039.9,0.79,496.91,1,1299
03/02/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,0.78,490.62,1,1299
03/03/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,0.78,490.62,1,1299
03/04/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,0.78,490.62,1,1299
03/05/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,0.78,490.62,1,1299
03/06/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,0.78,490.62,1,1299
03/07/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,0.77,484.33,1,1299
03/08/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,0.77,484.33,1,1299
03/09/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,0.77,484.33,1,1299
03/10/2017,1,854.5,1,581.7,0.97,995.123,1,1039.9,0.76,478.04,1,1299
03/11/2017,1,854.5,1,581.7,1,1025.9,0.97,1008.703,0.76,478.04,1,1299
03/12/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,0.76,478.04,0.85,1104.15
03/13/2017,1,854.5,1,581.7,1,1025.9,0,0,0.76,478.04,1,1299
03/14/2017,1,854.5,1,581.7,1,1025.9,0,0,0.77,484.33,1,1299
03/15/2017,1,854.5,1,581.7,1,1025.9,0,0,0.77,484.33,1,1299
03/16/2017,1,854.5,1,581.7,1,1025.9,0,0,0.75,471.75,1,1299
03/17/2017,1,854.5,1,581.7,1,1025.9,0,0,0.75,471.75,1,1299
03/18/2017,1,854.5,1,581.7,1,1025.9,0,0,0.74,465.46,1,1299
03/19/2017,1,854.5,1,581.7,1,1025.9,0,0,0.74,465.46,1,1299
03/20/2017,1,854.5,1,581.7,1,1025.9,0,0,0,0,1,1299
03/21/2017,1,854.5,1,581.7,1,1025.9,0,0,0,0,1,1299
03/22/2017,1,854.5,1,581.7,1,1025.9,0,0,0,0,1,1299
03/23/2017,1,854.5,1,581.7,1,1025.9,0,0,0,0,1,1299
03/24/2017,1,854.5,1,581.7,1,1025.9,0,0,0,0,1,1299
03/25/2017,1,854.5,1,581.7,1,1025.9,0,0,0,0,1,1299
03/26/2017,1,854.5,1,581.7,1,1025.9,0,0,0,0,1,1299
03/27/2017,1,854.5,1,581.7,1,1025.9,0,0,0,0,1,1299
03/28/2017,1,854.5,1,581.7,1,1025.9,0,0,0,0,1,1299
03/29/2017,1,854.5,1,581.7,1,1025.9,0,0,0,0,1,1299
03/30/2017,1,854.5,1,581.7,1,1025.9,0,0,0,0,1,1299
03/31/2017,1,854.5,1,581.7,1,1025.9,0,0,0,0,1,1299
04/01/2017,1,854.5,1,581.7,1,1025.9,0,0,0,0,1,1299
04/02/2017,1,854.5,1,581.7,1,1025.9,0,0,0,0,1,1299
04/03/2017,1,854.5,1,581.7,1,1025.9,0,0,0,0,1,1299
04/04/2017,1,854.5,1,581.7,1,1025.9,0,0,0,0,1,1299
04/05/2017,1,854.5,1,581.7,1,1025.9,0,0,0,0,1,1299
04/06/2017,1,854.5,1,581.7,1,1025.9,0,0,0.35,220.15,1,1299
04/07/2017,1,854.5,1,581.7,1,1025.9,0,0,1,629,1,1299
04/08/2017,1,854.5,0.97,564.249,1,1025.9,0,0,1,629,1,1299
04/09/2017,0.17,145.265,0.97,564.249,1,1025.9,0,0,1,629,1,1299
04/10/2017,0.13,111.085,0.96,558.432,1,1025.9,0,0,1,629,1,1299
04/11/2017,0.79,675.055,0.95,552.615,1,1025.9,0,0,1,629,1,1299
04/12/2017,1,854.5,0.95,552.615,1,1025.9,0,0,1,629,1,1299
04/13/2017,1,854.5,0.94,546.798,1,1025.9,0,0,1,629,1,1299
04/14/2017,0.6,512.7,0.94,546.798,1,1025.9,0,0,1,629,1,1299
04/15/2017,1,854.5,0.92,535.164,1,1025.9,0,0,1,629,1,1299
04/16/2017,1,854.5,0.92,535.164,1,1025.9,0,0,1,629,1,1299
04/17/2017,1,854.5,0.91,529.347,1,1025.9,0,0,1,629,1,1299
04/18/2017,1,854.5,0.91,529.347,1,1025.9,0,0,1,629,1,1299
04/19/2017,1,854.5,0.9,523.53,1,1025.9,0,0,1,629,1,1299
04/20/2017,1,854.5,0.89,517.713,1,1025.9,0,0,1,629,1,1299
04/21/2017,1,854.5,0.89,517.713,1,1025.9,0,0,1,629,1,1299
04/22/2017,1,854.5,0.88,511.896,1,1025.9,0,0,1,629,1,1299
04/23/2017,0.54,461.43,0.88,511.896,1,1025.9,0,0,1,629,1,1299
04/24/2017,0.55,469.975,0,0,1,1025.9,0,0,1,629,1,1299
04/25/2017,1,854.5,0,0,1,1025.9,0,0,1,629,1,1299
04/26/2017,1,854.5,0,0,1,1025.9,0,0,1,629,1,1299
04/27/2017,1,854.5,0,0,1,1025.9,0,0,1,629,1,1299
04/28/2017,1,854.5,0,0,1,1025.9,0,0,1,629,1,1299
04/29/2017,1,854.5,0,0,1,1025.9,0,0,1,629,1,1299
04/30/2017,1,854.5,0,0,1,1025.9,0,0,1,629,1,1299
05/01/2017,1,854.5,0,0,1,1025.9,0,0,1,629,1,1299
05/02/2017,1,854.5,0,0,1,1025.9,0,0,1,629,1,1299
05/03/2017,1,854.5,0,0,1,1025.9,0,0,1,629,1,1299
05/04/2017,1,854.5,0,0,1,1025.9,0,0,1,629,1,1299
05/05/2017,1,854.5,0,0,1,1025.9,0,0,1,629,1,1299
05/06/2017,1,854.5,0,0,1,1025.9,0,0,1,629,1,1299
05/07/2017,1,854.5,0,0,1,1025.9,0,0,1,629,1,1299
05/08/2017,1,854.5,0,0,1,1025.9,0,0,1,629,1,1299
05/09/2017,1,854.5,0,0,1,1025.9,0,0,1,629,1,1299
05/10/2017,1,854.5,0,0,1,1025.9,0,0,1,629,1,1299
05/11/2017,1,854.5,0,0,1,1025.9,0,0,1,629,1,1299
05/12/2017,1,854.5,0,0,1,1025.9,0,0,1,629,1,1299
05/13/2017,0.54,461.43,0,0,1,1025.9,0,0,1,629,1,1299
05/14/2017,0.68,581.06,0,0,1,1025.9,0,0,1,629,1,1299
05/15/2017,0.88,751.96,0.5,290.85,1,1025.9,0,0,1,629,1,1299
05/16/2017,1,854.5,0.49,285.033,1,1025.9,0,0,1,629,1,1299
05/17/2017,0.66,563.97,0.48,279.216,1,1025.9,0,0,1,629,1,1299
05/18/2017,0.87,743.415,0.81,471.177,1,1025.9,0.13,135.187,1,629,1,1299
05/19/2017,1,854.5,0.85,494.445,1,1025.9,0.32,332.768,1,629,1,1299
05/20/2017,1,854.5,1,581.7,1,1025.9,0.3,311.97,1,629,1,1299
05/21/2017,1,854.5,1,581.7,1,1025.9,0.66,686.334,1,629,0.94,1221.06
05/22/2017,1,854.5,1,581.7,1,1025.9,0.92,956.708,1,629,1,1299
05/23/2017,1,854.5,1,581.7,1,1025.9,0.99,1029.501,1,629,1,1299
05/24/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
05/25/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
05/26/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
05/27/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,0.92,578.68,1,1299
05/28/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
05/29/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
05/30/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
05/31/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.95,1234.05
06/01/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/02/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/03/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/04/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/05/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/06/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/07/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/08/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/09/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/10/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/11/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/12/2017,1,854.5,1,581.7,1,1025.9,0,0,1,629,1,1299
06/13/2017,1,854.5,1,581.7,1,1025.9,0,0,1,629,1,1299
06/14/2017,1,854.5,1,581.7,1,1025.9,0,0,1,629,1,1299
06/15/2017,1,854.5,1,581.7,1,1025.9,0,0,1,629,1,1299
06/16/2017,1,854.5,1,581.7,1,1025.9,0,0,1,629,1,1299
06/17/2017,1,854.5,1,581.7,1,1025.9,0,0,1,629,1,1299
06/18/2017,1,854.5,1,581.7,1,1025.9,0,0,1,629,1,1299
06/19/2017,1,854.5,1,581.7,1,1025.9,0,0,1,629,1,1299
06/20/2017,1,854.5,1,581.7,1,1025.9,0,0,1,629,1,1299
06/21/2017,1,854.5,1,581.7,1,1025.9,0,0,1,629,1,1299
06/22/2017,1,854.5,1,581.7,1,1025.9,0.25,259.975,1,629,1,1299
06/23/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/24/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/25/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/26/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/27/2017,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
06/28/2017,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
06/29/2017,1,854.5,1,581.7,0.07,71.813,1,1039.9,1,629,1,1299
06/30/2017,1,854.5,1,581.7,0.58,595.022,1,1039.9,1,629,1,1299
07/01/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/02/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.92,1195.08
07/03/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.82,1065.18
07/04/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/05/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/06/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/07/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/08/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/09/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/10/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/11/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/12/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/13/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/14/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.52,675.48
07/15/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/16/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/17/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/18/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/19/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/20/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/21/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/22/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/23/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/24/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/25/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/26/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/27/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/28/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/29/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/30/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/31/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/01/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/02/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/03/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/04/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/05/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.19,246.81
08/06/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0,0
08/07/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0,0
08/08/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.05,64.95
08/09/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.65,844.35
08/10/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.83,1078.17
08/11/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/12/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/13/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/14/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/15/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/16/2017,0.62,529.79,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/17/2017,0.55,469.975,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/18/2017,0.78,666.51,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/19/2017,0.98,837.41,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/20/2017,0.65,555.425,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/21/2017,0.86,734.87,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/22/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/23/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/24/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/25/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/26/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/27/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/28/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/29/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/30/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/31/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/01/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/02/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/03/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/04/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/05/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/06/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/07/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,0,0,1,1299
09/08/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,0,0,1,1299
09/09/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,0.55,345.95,1,1299
09/10/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/11/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/12/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/13/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/14/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/15/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/16/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/17/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/18/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/19/2017,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
09/20/2017,1,854.5,1,581.7,0.01,10.259,1,1039.9,1,629,1,1299
09/21/2017,1,854.5,1,581.7,0.48,492.432,1,1039.9,1,629,1,1299
09/22/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/23/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/24/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/25/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/26/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/27/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/28/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/29/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/30/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/01/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/02/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/03/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/04/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/05/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/06/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/07/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/08/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/09/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/10/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/11/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/12/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/13/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/14/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/15/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/16/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/17/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/18/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/19/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/20/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/21/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/22/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/23/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/24/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/25/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/26/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/27/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/28/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/29/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/30/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
10/31/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
11/01/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
11/02/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
11/03/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
11/04/2017,0.68,581.06,1,581.7,1,1025.9,0,0,1,629,1,1299
11/05/2017,0.59,504.155,1,581.7,1,1025.9,0,0,1,629,1,1299
11/06/2017,0.58,495.61,1,581.7,1,1025.9,0,0,1,629,1,1299
11/07/2017,0.82,700.69,1,581.7,1,1025.9,0,0,1,629,1,1299
11/08/2017,0.96,820.32,1,581.7,1,1025.9,0,0,1,629,1,1299
11/09/2017,0.74,632.33,1,581.7,1,1025.9,0.02,20.798,1,629,1,1299
11/10/2017,0.95,811.775,1,581.7,1,1025.9,0.71,738.329,1,629,1,1299
11/11/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
11/12/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
11/13/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
11/14/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
11/15/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
11/16/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
11/17/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.9,1169.1
11/18/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,0.25,157.25,1,1299
11/19/2017,1,854.5,1,581.7,1,1025.9,1,1039.9,0.9,566.1,1,1299
