TimeStamp,ZoneName,Load,ZoneID
01/01/2007 00:00:00,CAPITL,1069.1,F
01/01/2007 00:00:00,CENTRL,1596.9,C
01/01/2007 00:00:00,DUNWOD,609.9,I
01/01/2007 00:00:00,GENESE,938.1,B
01/01/2007 00:00:00,HUD VL,1025.9,G
01/01/2007 00:00:00,LONGIL,2174.1,K
01/01/2007 00:00:00,MHK VL,710.9,E
01/01/2007 00:00:00,MILLWD,249.8,H
01/01/2007 00:00:00,N.Y.C.,5048.4,J
01/01/2007 00:00:00,NORTH,734.8,D
01/01/2007 00:00:00,WEST,1568.7,A
01/01/2007 01:00:00,CAPITL,1010.8,F
01/01/2007 01:00:00,CENTRL,1522.4,C
01/01/2007 01:00:00,DUNWOD,573.3,I
01/01/2007 01:00:00,GENESE,896.1,B
01/01/2007 01:00:00,HUD VL,962.6,G
01/01/2007 01:00:00,LONGIL,1997.2,K
01/01/2007 01:00:00,MHK VL,683.1,E
01/01/2007 01:00:00,MILLWD,224.7,H
01/01/2007 01:00:00,N.Y.C.,4829.4,J
01/01/2007 01:00:00,NORTH,731.6,D
01/01/2007 01:00:00,WEST,1493.3,A
01/01/2007 02:00:00,CAPITL,978,F
01/01/2007 02:00:00,CENTRL,1455.8,C
01/01/2007 02:00:00,DUNWOD,538.7,I
01/01/2007 02:00:00,GENESE,855.4,B
01/01/2007 02:00:00,HUD VL,912.7,G
01/01/2007 02:00:00,LONGIL,1852.7,K
01/01/2007 02:00:00,MHK VL,640.9,E
01/01/2007 02:00:00,MILLWD,209.6,H
01/01/2007 02:00:00,N.Y.C.,4605.6,J
01/01/2007 02:00:00,NORTH,723.2,D
01/01/2007 02:00:00,WEST,1431.4,A
01/01/2007 03:00:00,CAPITL,953.4,F
01/01/2007 03:00:00,CENTRL,1412.3,C
01/01/2007 03:00:00,DUNWOD,516.2,I
01/01/2007 03:00:00,GENESE,827.4,B
01/01/2007 03:00:00,HUD VL,885.6,G
01/01/2007 03:00:00,LONGIL,1766.4,K
01/01/2007 03:00:00,MHK VL,608.1,E
01/01/2007 03:00:00,MILLWD,199.2,H
01/01/2007 03:00:00,N.Y.C.,4432.2,J
01/01/2007 03:00:00,NORTH,718.9,D
01/01/2007 03:00:00,WEST,1390.1,A
01/01/2007 04:00:00,CAPITL,943.3,F
