TimeStamp,FuelCategory,GenMW
01/01/2021 05:00:00,Other Fossil Fuels,2
01/01/2021 05:00:00,Other Renewables,260.083333333333
01/01/2021 05:00:00,Wind,109.916666666667
01/01/2021 06:00:00,Dual Fuel,3055.25
01/01/2021 06:00:00,Hydro,3085.5
01/01/2021 06:00:00,Natural Gas,1601
01/01/2021 06:00:00,Nuclear,4398.5
01/01/2021 06:00:00,Other Fossil Fuels,2
01/01/2021 06:00:00,Other Renewables,260.583333333333
01/01/2021 06:00:00,Wind,274
01/01/2021 07:00:00,Dual Fuel,3173.08333333333
01/01/2021 07:00:00,Hydro,3370.41666666667
01/01/2021 07:00:00,Natural Gas,1665.41666666667
01/01/2021 07:00:00,Nuclear,4399.08333333333
01/01/2021 07:00:00,Other Fossil Fuels,2
01/01/2021 07:00:00,Other Renewables,257.583333333333
01/01/2021 07:00:00,Wind,370.083333333333
01/01/2021 08:00:00,Dual Fuel,3163.66666666667
01/01/2021 08:00:00,Hydro,3615.33333333333
01/01/2021 08:00:00,Natural Gas,2080.75
01/01/2021 08:00:00,Nuclear,4398.91666666667
01/01/2021 08:00:00,Other Fossil Fuels,2
01/01/2021 08:00:00,Other Renewables,262.583333333333
01/01/2021 08:00:00,Wind,333.083333333333
01/01/2021 09:00:00,Dual Fuel,3214.25
01/01/2021 09:00:00,Hydro,3769.91666666667
01/01/2021 09:00:00,Natural Gas,2180.16666666667
01/01/2021 09:00:00,Nuclear,4396.83333333333
01/01/2021 09:00:00,Other Fossil Fuels,2
01/01/2021 09:00:00,Other Renewables,266.166666666667
01/01/2021 09:00:00,Wind,271.916666666667
01/01/2021 10:00:00,Dual Fuel,3224
01/01/2021 10:00:00,Hydro,3790.78571428571
01/01/2021 10:00:00,Natural Gas,2318.71428571429
01/01/2021 10:00:00,Nuclear,4396.85714285714
01/01/2021 10:00:00,Other Fossil Fuels,2
01/01/2021 10:00:00,Other Renewables,276
01/01/2021 10:00:00,Wind,287.642857142857
01/01/2021 11:00:00,Dual Fuel,3451.07142857143
01/01/2021 11:00:00,Hydro,3805.5
01/01/2021 11:00:00,Natural Gas,2618.28571428571
01/01/2021 11:00:00,Nuclear,4397.14285714286
01/01/2021 11:00:00,Other Fossil Fuels,2
01/01/2021 11:00:00,Other Renewables,272.642857142857
01/01/2021 11:00:00,Wind,266.142857142857
01/01/2021 12:00:00,Dual Fuel,3395.5
01/01/2021 12:00:00,Hydro,3726.25
01/01/2021 12:00:00,Natural Gas,2619.75
01/01/2021 12:00:00,Nuclear,4397
01/01/2021 12:00:00,Other Fossil Fuels,2
01/01/2021 12:00:00,Other Renewables,266.666666666667
01/01/2021 12:00:00,Wind,233.666666666667
01/01/2021 13:00:00,Dual Fuel,3412.58333333333
01/01/2021 13:00:00,Hydro,3761.58333333333
01/01/2021 13:00:00,Natural Gas,2847.16666666667
01/01/2021 13:00:00,Nuclear,4397.66666666667
01/01/2021 13:00:00,Other Fossil Fuels,2
01/01/2021 13:00:00,Other Renewables,265.416666666667
01/01/2021 13:00:00,Wind,202.583333333333
01/01/2021 14:00:00,Dual Fuel,3423.41666666667
01/01/2021 14:00:00,Hydro,3701.5
01/01/2021 14:00:00,Natural Gas,3004.08333333333
01/01/2021 14:00:00,Nuclear,4397.75
01/01/2021 14:00:00,Other Fossil Fuels,2
01/01/2021 14:00:00,Other Renewables,264.416666666667
01/01/2021 14:00:00,Wind,304.75
01/01/2021 15:00:00,Dual Fuel,3557.57142857143
01/01/2021 15:00:00,Hydro,3631.21428571429
01/01/2021 15:00:00,Natural Gas,3206.28571428571
01/01/2021 15:00:00,Nuclear,4398.14285714286
01/01/2021 15:00:00,Other Fossil Fuels,2
01/01/2021 15:00:00,Other Renewables,259
01/01/2021 15:00:00,Wind,361.785714285714
01/01/2021 16:00:00,Dual Fuel,3851.66666666667
01/01/2021 16:00:00,Hydro,3761.58333333333
01/01/2021 16:00:00,Natural Gas,3424.16666666667
01/01/2021 16:00:00,Nuclear,4398.5
01/01/2021 16:00:00,Other Fossil Fuels,34.75
01/01/2021 16:00:00,Other Renewables,257.083333333333
01/01/2021 16:00:00,Wind,367.75
01/01/2021 17:00:00,Dual Fuel,4200.16666666667
01/01/2021 17:00:00,Hydro,3988.33333333333
01/01/2021 17:00:00,Natural Gas,3841.16666666667
01/01/2021 17:00:00,Nuclear,4399.08333333333
01/01/2021 17:00:00,Other Fossil Fuels,84.5
01/01/2021 17:00:00,Other Renewables,259.416666666667
01/01/2021 17:00:00,Wind,327.25
01/01/2021 18:00:00,Dual Fuel,3800.66666666667
01/01/2021 18:00:00,Hydro,3923.58333333333
01/01/2021 18:00:00,Natural Gas,3905.91666666667
01/01/2021 18:00:00,Nuclear,4399
01/01/2021 18:00:00,Other Fossil Fuels,95.0833333333333
01/01/2021 18:00:00,Other Renewables,259.25
01/01/2021 18:00:00,Wind,378.75
01/01/2021 19:00:00,Dual Fuel,3673.5
01/01/2021 19:00:00,Hydro,3945.08333333333
01/01/2021 19:00:00,Natural Gas,3700.41666666667
01/01/2021 19:00:00,Nuclear,4398.58333333333
01/01/2021 19:00:00,Other Fossil Fuels,21.5
01/01/2021 19:00:00,Other Renewables,259.083333333333
01/01/2021 19:00:00,Wind,442.25
01/01/2021 20:00:00,Dual Fuel,3419.75
01/01/2021 20:00:00,Hydro,3781.91666666667
01/01/2021 20:00:00,Natural Gas,3601.16666666667
01/01/2021 20:00:00,Nuclear,4398.41666666667
01/01/2021 20:00:00,Other Fossil Fuels,2
01/01/2021 20:00:00,Other Renewables,259.916666666667
01/01/2021 20:00:00,Wind,550.333333333333
01/01/2021 21:00:00,Dual Fuel,3448.16666666667
01/01/2021 21:00:00,Hydro,3760.75
01/01/2021 21:00:00,Natural Gas,3172.91666666667
01/01/2021 21:00:00,Nuclear,4398
01/01/2021 21:00:00,Other Fossil Fuels,2
01/01/2021 21:00:00,Other Renewables,258.583333333333
01/01/2021 21:00:00,Wind,451.166666666667
01/01/2021 22:00:00,Dual Fuel,3450.5
01/01/2021 22:00:00,Hydro,3285.35714285714
01/01/2021 22:00:00,Natural Gas,2858.35714285714
01/01/2021 22:00:00,Nuclear,4397.85714285714
01/01/2021 22:00:00,Other Fossil Fuels,2
01/01/2021 22:00:00,Other Renewables,258.714285714286
01/01/2021 22:00:00,Wind,445.214285714286
01/01/2021 23:00:00,Dual Fuel,3136.33333333333
01/01/2021 23:00:00,Hydro,2768.75
01/01/2021 23:00:00,Natural Gas,2540.75
01/01/2021 23:00:00,Nuclear,4394.16666666667
01/01/2021 23:00:00,Other Fossil Fuels,2
01/01/2021 23:00:00,Other Renewables,257.666666666667
01/01/2021 23:00:00,Wind,631.25
01/02/2021 00:00:00,Dual Fuel,3057.41666666667
01/02/2021 00:00:00,Hydro,3088.5
01/02/2021 00:00:00,Natural Gas,1718.83333333333
01/02/2021 00:00:00,Nuclear,4395.75
01/02/2021 00:00:00,Other Fossil Fuels,2
01/02/2021 00:00:00,Other Renewables,258
01/02/2021 00:00:00,Wind,590.083333333333
01/02/2021 01:00:00,Dual Fuel,3052.41666666667
01/02/2021 01:00:00,Hydro,3300.83333333333
01/02/2021 01:00:00,Natural Gas,1328.66666666667
01/02/2021 01:00:00,Nuclear,4396.41666666667
01/02/2021 01:00:00,Other Fossil Fuels,2
01/02/2021 01:00:00,Other Renewables,259.166666666667
01/02/2021 01:00:00,Wind,575
01/02/2021 02:00:00,Dual Fuel,2876.41666666667
01/02/2021 02:00:00,Hydro,3068.33333333333
01/02/2021 02:00:00,Natural Gas,1358.08333333333
01/02/2021 02:00:00,Nuclear,4396.66666666667
01/02/2021 02:00:00,Other Fossil Fuels,2
01/02/2021 02:00:00,Other Renewables,259.583333333333
01/02/2021 02:00:00,Wind,720.333333333333
01/02/2021 03:00:00,Dual Fuel,2794.58333333333
01/02/2021 03:00:00,Hydro,3031.16666666667
01/02/2021 03:00:00,Natural Gas,1333.33333333333
01/02/2021 03:00:00,Nuclear,4396.5
01/02/2021 03:00:00,Other Fossil Fuels,2
01/02/2021 03:00:00,Other Renewables,259.833333333333
01/02/2021 03:00:00,Wind,810.25
01/02/2021 04:00:00,Dual Fuel,2775.83333333333
01/02/2021 04:00:00,Hydro,3049.83333333333
01/02/2021 04:00:00,Natural Gas,1302.91666666667
01/02/2021 04:00:00,Nuclear,4396.33333333333
01/02/2021 04:00:00,Other Fossil Fuels,2
01/02/2021 04:00:00,Other Renewables,252.166666666667
01/02/2021 04:00:00,Wind,816
01/02/2021 05:00:00,Dual Fuel,2932.58333333333
01/02/2021 05:00:00,Hydro,3078.75
01/02/2021 05:00:00,Natural Gas,1316.41666666667
01/02/2021 05:00:00,Nuclear,4396.91666666667
01/02/2021 05:00:00,Other Fossil Fuels,2
01/02/2021 05:00:00,Other Renewables,253.833333333333
01/02/2021 05:00:00,Wind,871.75
01/02/2021 06:00:00,Dual Fuel,3132.25
01/02/2021 06:00:00,Hydro,3358.83333333333
01/02/2021 06:00:00,Natural Gas,1324.33333333333
01/02/2021 06:00:00,Nuclear,4396.66666666667
01/02/2021 06:00:00,Other Fossil Fuels,2
01/02/2021 06:00:00,Other Renewables,251.166666666667
01/02/2021 06:00:00,Wind,711.583333333333
01/02/2021 07:00:00,Dual Fuel,3299.08333333333
01/02/2021 07:00:00,Hydro,3732.16666666667
01/02/2021 07:00:00,Natural Gas,1410.08333333333
01/02/2021 07:00:00,Nuclear,4398
01/02/2021 07:00:00,Other Fossil Fuels,2
01/02/2021 07:00:00,Other Renewables,255.833333333333
01/02/2021 07:00:00,Wind,581.916666666667
01/02/2021 08:00:00,Dual Fuel,3539.91666666667
01/02/2021 08:00:00,Hydro,3850.66666666667
01/02/2021 08:00:00,Natural Gas,1677.83333333333
01/02/2021 08:00:00,Nuclear,4398
01/02/2021 08:00:00,Other Fossil Fuels,2
01/02/2021 08:00:00,Other Renewables,255.666666666667
01/02/2021 08:00:00,Wind,406.5
01/02/2021 09:00:00,Dual Fuel,3597.41666666667
01/02/2021 09:00:00,Hydro,3842.75
01/02/2021 09:00:00,Natural Gas,1953.41666666667
01/02/2021 09:00:00,Nuclear,4398.25
01/02/2021 09:00:00,Other Fossil Fuels,2
01/02/2021 09:00:00,Other Renewables,264.583333333333
01/02/2021 09:00:00,Wind,417.833333333333
01/02/2021 10:00:00,Dual Fuel,3272.83333333333
01/02/2021 10:00:00,Hydro,3834.5
01/02/2021 10:00:00,Natural Gas,2142.08333333333
01/02/2021 10:00:00,Nuclear,4395.33333333333
01/02/2021 10:00:00,Other Fossil Fuels,2
01/02/2021 10:00:00,Other Renewables,276.333333333333
01/02/2021 10:00:00,Wind,443.25
01/02/2021 11:00:00,Dual Fuel,3241.91666666667
01/02/2021 11:00:00,Hydro,3817.33333333333
01/02/2021 11:00:00,Natural Gas,2316.33333333333
01/02/2021 11:00:00,Nuclear,4396.41666666667
01/02/2021 11:00:00,Other Fossil Fuels,2
01/02/2021 11:00:00,Other Renewables,279.666666666667
01/02/2021 11:00:00,Wind,454.666666666667
01/02/2021 12:00:00,Dual Fuel,2949.15384615385
01/02/2021 12:00:00,Hydro,3721.38461538462
01/02/2021 12:00:00,Natural Gas,2360.76923076923
01/02/2021 12:00:00,Nuclear,4396.38461538462
01/02/2021 12:00:00,Other Fossil Fuels,2
01/02/2021 12:00:00,Other Renewables,281.461538461538
01/02/2021 12:00:00,Wind,389.076923076923
01/02/2021 13:00:00,Dual Fuel,2784.5
01/02/2021 13:00:00,Hydro,3795
01/02/2021 13:00:00,Natural Gas,2506.91666666667
01/02/2021 13:00:00,Nuclear,4396.41666666667
01/02/2021 13:00:00,Other Fossil Fuels,2
01/02/2021 13:00:00,Other Renewables,278.833333333333
01/02/2021 13:00:00,Wind,342.583333333333
01/02/2021 14:00:00,Dual Fuel,2931.16666666667
01/02/2021 14:00:00,Hydro,3721.75
01/02/2021 14:00:00,Natural Gas,2638.16666666667
01/02/2021 14:00:00,Nuclear,4398.41666666667
01/02/2021 14:00:00,Other Fossil Fuels,2
01/02/2021 14:00:00,Other Renewables,269.166666666667
01/02/2021 14:00:00,Wind,251.5
01/02/2021 15:00:00,Dual Fuel,3093.5
01/02/2021 15:00:00,Hydro,3794.66666666667
01/02/2021 15:00:00,Natural Gas,2753.83333333333
01/02/2021 15:00:00,Nuclear,4398.66666666667
01/02/2021 15:00:00,Other Fossil Fuels,2
01/02/2021 15:00:00,Other Renewables,257.25
01/02/2021 15:00:00,Wind,290.5
01/02/2021 16:00:00,Dual Fuel,3451.41666666667
01/02/2021 16:00:00,Hydro,3791.83333333333
01/02/2021 16:00:00,Natural Gas,2947.66666666667
01/02/2021 16:00:00,Nuclear,4398.5
01/02/2021 16:00:00,Other Fossil Fuels,2
01/02/2021 16:00:00,Other Renewables,258.166666666667
01/02/2021 16:00:00,Wind,314.333333333333
01/02/2021 17:00:00,Dual Fuel,4064.5
01/02/2021 17:00:00,Hydro,3796.33333333333
01/02/2021 17:00:00,Natural Gas,3345.41666666667
01/02/2021 17:00:00,Nuclear,4398.08333333333
01/02/2021 17:00:00,Other Fossil Fuels,2
01/02/2021 17:00:00,Other Renewables,259.583333333333
01/02/2021 17:00:00,Wind,288.5
01/02/2021 18:00:00,Dual Fuel,4409.92857142857
01/02/2021 18:00:00,Hydro,3759.21428571429
01/02/2021 18:00:00,Natural Gas,3145.35714285714
01/02/2021 18:00:00,Nuclear,4397.35714285714
01/02/2021 18:00:00,Other Fossil Fuels,2
01/02/2021 18:00:00,Other Renewables,258.642857142857
01/02/2021 18:00:00,Wind,246.428571428571
01/02/2021 19:00:00,Dual Fuel,4212.91666666667
01/02/2021 19:00:00,Hydro,3798.25
01/02/2021 19:00:00,Natural Gas,3116.83333333333
01/02/2021 19:00:00,Nuclear,4397.91666666667
01/02/2021 19:00:00,Other Fossil Fuels,2
01/02/2021 19:00:00,Other Renewables,257.333333333333
01/02/2021 19:00:00,Wind,219.416666666667
01/02/2021 20:00:00,Dual Fuel,3884
01/02/2021 20:00:00,Hydro,3784.58333333333
01/02/2021 20:00:00,Natural Gas,3169.33333333333
01/02/2021 20:00:00,Nuclear,4399.25
01/02/2021 20:00:00,Other Fossil Fuels,2
01/02/2021 20:00:00,Other Renewables,256.416666666667
01/02/2021 20:00:00,Wind,168.5
01/02/2021 21:00:00,Dual Fuel,3733.83333333333
01/02/2021 21:00:00,Hydro,3755.91666666667
01/02/2021 21:00:00,Natural Gas,3026.41666666667
01/02/2021 21:00:00,Nuclear,4399
01/02/2021 21:00:00,Other Fossil Fuels,2
01/02/2021 21:00:00,Other Renewables,257.666666666667
01/02/2021 21:00:00,Wind,101.666666666667
01/02/2021 22:00:00,Dual Fuel,3511.91666666667
01/02/2021 22:00:00,Hydro,3679.41666666667
01/02/2021 22:00:00,Natural Gas,2811.25
01/02/2021 22:00:00,Nuclear,4399.08333333333
01/02/2021 22:00:00,Other Fossil Fuels,2
01/02/2021 22:00:00,Other Renewables,255.833333333333
01/02/2021 22:00:00,Wind,21.3333333333333
01/02/2021 23:00:00,Dual Fuel,3423.33333333333
01/02/2021 23:00:00,Hydro,3337.16666666667
01/02/2021 23:00:00,Natural Gas,2374
01/02/2021 23:00:00,Nuclear,4399
01/02/2021 23:00:00,Other Fossil Fuels,2
01/02/2021 23:00:00,Other Renewables,259.75
01/02/2021 23:00:00,Wind,2.25
01/03/2021 00:00:00,Dual Fuel,3371.33333333333
01/03/2021 00:00:00,Hydro,3165.75
01/03/2021 00:00:00,Natural Gas,2041.75
01/03/2021 00:00:00,Nuclear,4396.16666666667
01/03/2021 00:00:00,Other Fossil Fuels,2
01/03/2021 00:00:00,Other Renewables,264
01/03/2021 00:00:00,Wind,17.8333333333333
01/03/2021 01:00:00,Dual Fuel,3161
01/03/2021 01:00:00,Hydro,2951.25
01/03/2021 01:00:00,Natural Gas,1789.33333333333
01/03/2021 01:00:00,Nuclear,4396.5
01/03/2021 01:00:00,Other Fossil Fuels,2
01/03/2021 01:00:00,Other Renewables,260.416666666667
01/03/2021 01:00:00,Wind,39.5833333333333
01/03/2021 02:00:00,Dual Fuel,2822.33333333333
01/03/2021 02:00:00,Hydro,3091.83333333333
01/03/2021 02:00:00,Natural Gas,1765.33333333333
01/03/2021 02:00:00,Nuclear,4397.83333333333
01/03/2021 02:00:00,Other Fossil Fuels,2
01/03/2021 02:00:00,Other Renewables,260.833333333333
01/03/2021 02:00:00,Wind,49.75
01/03/2021 03:00:00,Dual Fuel,2691.08333333333
01/03/2021 03:00:00,Hydro,3019.08333333333
01/03/2021 03:00:00,Natural Gas,1688.33333333333
01/03/2021 03:00:00,Nuclear,4397.66666666667
01/03/2021 03:00:00,Other Fossil Fuels,2
01/03/2021 03:00:00,Other Renewables,258.25
01/03/2021 03:00:00,Wind,82.0833333333333
01/03/2021 04:00:00,Dual Fuel,2704.16666666667
01/03/2021 04:00:00,Hydro,3242.5
01/03/2021 04:00:00,Natural Gas,1773.58333333333
01/03/2021 04:00:00,Nuclear,4397.25
01/03/2021 04:00:00,Other Fossil Fuels,2
01/03/2021 04:00:00,Other Renewables,258.75
01/03/2021 04:00:00,Wind,109.5
01/03/2021 05:00:00,Dual Fuel,2891.75
01/03/2021 05:00:00,Hydro,3122
01/03/2021 05:00:00,Natural Gas,1841.66666666667
01/03/2021 05:00:00,Nuclear,4398.41666666667
01/03/2021 05:00:00,Other Fossil Fuels,2
01/03/2021 05:00:00,Other Renewables,264.75
01/03/2021 05:00:00,Wind,104.666666666667
01/03/2021 06:00:00,Dual Fuel,3035.25
01/03/2021 06:00:00,Hydro,3035.91666666667
01/03/2021 06:00:00,Natural Gas,1958.33333333333
01/03/2021 06:00:00,Nuclear,4399.41666666667
01/03/2021 06:00:00,Other Fossil Fuels,2
01/03/2021 06:00:00,Other Renewables,263
01/03/2021 06:00:00,Wind,162.916666666667
01/03/2021 07:00:00,Dual Fuel,3220.08333333333
01/03/2021 07:00:00,Hydro,3322.33333333333
01/03/2021 07:00:00,Natural Gas,2070.91666666667
01/03/2021 07:00:00,Nuclear,4398.91666666667
01/03/2021 07:00:00,Other Fossil Fuels,2
01/03/2021 07:00:00,Other Renewables,260.833333333333
01/03/2021 07:00:00,Wind,241.833333333333
01/03/2021 08:00:00,Dual Fuel,3277.16666666667
01/03/2021 08:00:00,Hydro,3613.58333333333
01/03/2021 08:00:00,Natural Gas,2341.91666666667
01/03/2021 08:00:00,Nuclear,4398.66666666667
01/03/2021 08:00:00,Other Fossil Fuels,2
01/03/2021 08:00:00,Other Renewables,264.75
01/03/2021 08:00:00,Wind,268.666666666667
01/03/2021 09:00:00,Dual Fuel,3408
01/03/2021 09:00:00,Hydro,3637.33333333333
01/03/2021 09:00:00,Natural Gas,2640.16666666667
01/03/2021 09:00:00,Nuclear,4398
01/03/2021 09:00:00,Other Fossil Fuels,2
01/03/2021 09:00:00,Other Renewables,262.583333333333
01/03/2021 09:00:00,Wind,307.25
01/03/2021 10:00:00,Dual Fuel,3732.33333333333
01/03/2021 10:00:00,Hydro,3795.5
01/03/2021 10:00:00,Natural Gas,2837.66666666667
01/03/2021 10:00:00,Nuclear,4394.91666666667
01/03/2021 10:00:00,Other Fossil Fuels,2
01/03/2021 10:00:00,Other Renewables,263.416666666667
01/03/2021 10:00:00,Wind,364.333333333333
01/03/2021 11:00:00,Dual Fuel,3916.83333333333
01/03/2021 11:00:00,Hydro,3797.5
01/03/2021 11:00:00,Natural Gas,3011.16666666667
01/03/2021 11:00:00,Nuclear,4395.08333333333
01/03/2021 11:00:00,Other Fossil Fuels,2
01/03/2021 11:00:00,Other Renewables,267.416666666667
01/03/2021 11:00:00,Wind,330.833333333333
01/03/2021 12:00:00,Dual Fuel,3996.41666666667
01/03/2021 12:00:00,Hydro,3756
01/03/2021 12:00:00,Natural Gas,3107.16666666667
01/03/2021 12:00:00,Nuclear,4395.91666666667
01/03/2021 12:00:00,Other Fossil Fuels,2
01/03/2021 12:00:00,Other Renewables,266.333333333333
01/03/2021 12:00:00,Wind,342.333333333333
01/03/2021 13:00:00,Dual Fuel,4181
01/03/2021 13:00:00,Hydro,3833.5
01/03/2021 13:00:00,Natural Gas,3335.83333333333
01/03/2021 13:00:00,Nuclear,4396.91666666667
01/03/2021 13:00:00,Other Fossil Fuels,2
01/03/2021 13:00:00,Other Renewables,267.5
01/03/2021 13:00:00,Wind,211.666666666667
01/03/2021 14:00:00,Dual Fuel,3805.25
01/03/2021 14:00:00,Hydro,3771.75
01/03/2021 14:00:00,Natural Gas,3517.91666666667
01/03/2021 14:00:00,Nuclear,4396.33333333333
01/03/2021 14:00:00,Other Fossil Fuels,2
01/03/2021 14:00:00,Other Renewables,263.416666666667
01/03/2021 14:00:00,Wind,193.5
01/03/2021 15:00:00,Dual Fuel,3793.83333333333
01/03/2021 15:00:00,Hydro,3843.16666666667
01/03/2021 15:00:00,Natural Gas,3796.33333333333
01/03/2021 15:00:00,Nuclear,4395.58333333333
01/03/2021 15:00:00,Other Fossil Fuels,2
01/03/2021 15:00:00,Other Renewables,259.25
01/03/2021 15:00:00,Wind,137.333333333333
01/03/2021 16:00:00,Dual Fuel,3887.25
01/03/2021 16:00:00,Hydro,3732.5
01/03/2021 16:00:00,Natural Gas,4075.33333333333
01/03/2021 16:00:00,Nuclear,4396
01/03/2021 16:00:00,Other Fossil Fuels,2
01/03/2021 16:00:00,Other Renewables,262.25
01/03/2021 16:00:00,Wind,129.666666666667
01/03/2021 17:00:00,Dual Fuel,4240.5
01/03/2021 17:00:00,Hydro,3776.83333333333
01/03/2021 17:00:00,Natural Gas,4109.75
01/03/2021 17:00:00,Nuclear,4396.16666666667
01/03/2021 17:00:00,Other Fossil Fuels,2
01/03/2021 17:00:00,Other Renewables,263.416666666667
01/03/2021 17:00:00,Wind,132.25
01/03/2021 18:00:00,Dual Fuel,4267.25
01/03/2021 18:00:00,Hydro,3773.83333333333
01/03/2021 18:00:00,Natural Gas,4106
01/03/2021 18:00:00,Nuclear,4396.33333333333
01/03/2021 18:00:00,Other Fossil Fuels,2
01/03/2021 18:00:00,Other Renewables,260.916666666667
01/03/2021 18:00:00,Wind,141.583333333333
01/03/2021 19:00:00,Dual Fuel,4138.58333333333
01/03/2021 19:00:00,Hydro,3834.91666666667
01/03/2021 19:00:00,Natural Gas,4121.41666666667
01/03/2021 19:00:00,Nuclear,4397.08333333333
01/03/2021 19:00:00,Other Fossil Fuels,2
01/03/2021 19:00:00,Other Renewables,260.5
01/03/2021 19:00:00,Wind,154.75
01/03/2021 20:00:00,Dual Fuel,4372.16666666667
01/03/2021 20:00:00,Hydro,3836.41666666667
01/03/2021 20:00:00,Natural Gas,3879.91666666667
01/03/2021 20:00:00,Nuclear,4396.91666666667
01/03/2021 20:00:00,Other Fossil Fuels,2
01/03/2021 20:00:00,Other Renewables,259.416666666667
01/03/2021 20:00:00,Wind,136.833333333333
01/03/2021 21:00:00,Dual Fuel,4318.75
01/03/2021 21:00:00,Hydro,3750.16666666667
01/03/2021 21:00:00,Natural Gas,2998.16666666667
01/03/2021 21:00:00,Nuclear,4396.91666666667
01/03/2021 21:00:00,Other Fossil Fuels,2
01/03/2021 21:00:00,Other Renewables,262.25
01/03/2021 21:00:00,Wind,109.916666666667
01/03/2021 22:00:00,Dual Fuel,3952.16666666667
01/03/2021 22:00:00,Hydro,3665.75
01/03/2021 22:00:00,Natural Gas,2643.91666666667
01/03/2021 22:00:00,Nuclear,4397.16666666667
01/03/2021 22:00:00,Other Fossil Fuels,2
01/03/2021 22:00:00,Other Renewables,259.583333333333
01/03/2021 22:00:00,Wind,127.083333333333
01/03/2021 23:00:00,Dual Fuel,3349.91666666667
01/03/2021 23:00:00,Hydro,3319.83333333333
01/03/2021 23:00:00,Natural Gas,2390.08333333333
01/03/2021 23:00:00,Nuclear,4397.41666666667
01/03/2021 23:00:00,Other Fossil Fuels,2
01/03/2021 23:00:00,Other Renewables,257.5
01/03/2021 23:00:00,Wind,96.6666666666667
01/04/2021 00:00:00,Dual Fuel,3197.08333333333
01/04/2021 00:00:00,Hydro,3167
01/04/2021 00:00:00,Natural Gas,2000.08333333333
01/04/2021 00:00:00,Nuclear,4395.25
01/04/2021 00:00:00,Other Fossil Fuels,2
01/04/2021 00:00:00,Other Renewables,256.5
01/04/2021 00:00:00,Wind,58.0833333333333
01/04/2021 01:00:00,Dual Fuel,2996.91666666667
01/04/2021 01:00:00,Hydro,3025.5
01/04/2021 01:00:00,Natural Gas,1878
01/04/2021 01:00:00,Nuclear,4393.33333333333
01/04/2021 01:00:00,Other Fossil Fuels,2
01/04/2021 01:00:00,Other Renewables,251.916666666667
01/04/2021 01:00:00,Wind,29.5833333333333
01/04/2021 02:00:00,Dual Fuel,2813.58333333333
01/04/2021 02:00:00,Hydro,3047.5
01/04/2021 02:00:00,Natural Gas,1688.25
01/04/2021 02:00:00,Nuclear,4395.25
01/04/2021 02:00:00,Other Fossil Fuels,2
01/04/2021 02:00:00,Other Renewables,253.583333333333
01/04/2021 02:00:00,Wind,20.5833333333333
01/04/2021 03:00:00,Dual Fuel,2774
01/04/2021 03:00:00,Hydro,3047.16666666667
01/04/2021 03:00:00,Natural Gas,1705.75
01/04/2021 03:00:00,Nuclear,4395.41666666667
01/04/2021 03:00:00,Other Fossil Fuels,2
01/04/2021 03:00:00,Other Renewables,253.75
01/04/2021 03:00:00,Wind,13.8333333333333
01/04/2021 04:00:00,Dual Fuel,2828.41666666667
01/04/2021 04:00:00,Hydro,3140.66666666667
01/04/2021 04:00:00,Natural Gas,1898.75
01/04/2021 04:00:00,Nuclear,4395.5
01/04/2021 04:00:00,Other Fossil Fuels,2
01/04/2021 04:00:00,Other Renewables,250.5
01/04/2021 04:00:00,Wind,8.33333333333333
01/04/2021 05:00:00,Dual Fuel,3113.33333333333
