TimeStamp,ZoneName,Load,ZoneID
01/01/2019 00:00:00,CAPITL,1131.1,F
01/01/2019 00:00:00,CENTRL,1597.6,C
01/01/2019 00:00:00,DUNWOD,581.8,I
01/01/2019 00:00:00,GENESE,897.5,B
01/01/2019 00:00:00,HUD VL,948.6,G
01/01/2019 00:00:00,LONGIL,1974.2,K
01/01/2019 00:00:00,MHK VL,770.7,E
01/01/2019 00:00:00,MILLWD,272.5,H
01/01/2019 00:00:00,N.Y.C.,4896,J
01/01/2019 00:00:00,NORTH,539.6,D
01/01/2019 00:00:00,WEST,1443.2,A
01/01/2019 01:00:00,CAPITL,1082,F
01/01/2019 01:00:00,CENTRL,1539.6,C
01/01/2019 01:00:00,DUNWOD,560.4,I
01/01/2019 01:00:00,GENESE,861,B
01/01/2019 01:00:00,HUD VL,896.4,G
01/01/2019 01:00:00,LONGIL,1848.9,K
01/01/2019 01:00:00,MHK VL,729.8,E
01/01/2019 01:00:00,MILLWD,260,H
01/01/2019 01:00:00,N.Y.C.,4719.6,J
01/01/2019 01:00:00,NORTH,529,D
01/01/2019 01:00:00,WEST,1454.3,A
01/01/2019 02:00:00,CAPITL,1042,F
01/01/2019 02:00:00,CENTRL,1490.6,C
01/01/2019 02:00:00,DUNWOD,536.3,I
01/01/2019 02:00:00,GENESE,834.9,B
01/01/2019 02:00:00,HUD VL,848.3,G
01/01/2019 02:00:00,LONGIL,1748.8,K
01/01/2019 02:00:00,MHK VL,701.1,E
01/01/2019 02:00:00,MILLWD,252.5,H
01/01/2019 02:00:00,N.Y.C.,4532.9,J
01/01/2019 02:00:00,NORTH,517.9,D
01/01/2019 02:00:00,WEST,1421.8,A
01/01/2019 03:00:00,CAPITL,1023.4,F
01/01/2019 03:00:00,CENTRL,1455.8,C
01/01/2019 03:00:00,DUNWOD,516.3,I
01/01/2019 03:00:00,GENESE,807.5,B
01/01/2019 03:00:00,HUD VL,834.5,G
01/01/2019 03:00:00,LONGIL,1675.9,K
01/01/2019 03:00:00,MHK VL,687.2,E
01/01/2019 03:00:00,MILLWD,237.9,H
01/01/2019 03:00:00,N.Y.C.,4395.6,J
01/01/2019 03:00:00,NORTH,533.9,D
01/01/2019 03:00:00,WEST,1397.6,A
01/01/2019 04:00:00,CAPITL,1021.4,F
01/01/2019 04:00:00,CENTRL,1426.7,C
01/01/2019 04:00:00,DUNWOD,501.7,I
01/01/2019 04:00:00,GENESE,803,B
01/01/2019 04:00:00,HUD VL,826.8,G
01/01/2019 04:00:00,LONGIL,1649.2,K
01/01/2019 04:00:00,MHK VL,673.6,E
01/01/2019 04:00:00,MILLWD,234.1,H
01/01/2019 04:00:00,N.Y.C.,4322.6,J
01/01/2019 04:00:00,NORTH,529.7,D
01/01/2019 04:00:00,WEST,1364.4,A
01/01/2019 05:00:00,CAPITL,1038.6,F
01/01/2019 05:00:00,CENTRL,1451.8,C
01/01/2019 05:00:00,DUNWOD,508.8,I
01/01/2019 05:00:00,GENESE,830.6,B
01/01/2019 05:00:00,HUD VL,840.8,G
01/01/2019 05:00:00,LONGIL,1655.7,K
01/01/2019 05:00:00,MHK VL,684.5,E
01/01/2019 05:00:00,MILLWD,231.5,H
01/01/2019 05:00:00,N.Y.C.,4337.3,J
01/01/2019 05:00:00,NORTH,519.8,D
01/01/2019 05:00:00,WEST,1375.5,A
01/01/2019 06:00:00,CAPITL,1062,F
01/01/2019 06:00:00,CENTRL,1528.3,C
01/01/2019 06:00:00,DUNWOD,523.6,I
01/01/2019 06:00:00,GENESE,866,B
01/01/2019 06:00:00,HUD VL,874.2,G
01/01/2019 06:00:00,LONGIL,1682.2,K
01/01/2019 06:00:00,MHK VL,720.6,E
01/01/2019 06:00:00,MILLWD,223.4,H
01/01/2019 06:00:00,N.Y.C.,4423.9,J
01/01/2019 06:00:00,NORTH,526.6,D
01/01/2019 06:00:00,WEST,1415.2,A
01/01/2019 07:00:00,CAPITL,1097.6,F
01/01/2019 07:00:00,CENTRL,1575.1,C
01/01/2019 07:00:00,DUNWOD,527.5,I
01/01/2019 07:00:00,GENESE,893.2,B
01/01/2019 07:00:00,HUD VL,871.8,G
01/01/2019 07:00:00,LONGIL,1689.3,K
01/01/2019 07:00:00,MHK VL,761.9,E
01/01/2019 07:00:00,MILLWD,243.2,H
01/01/2019 07:00:00,N.Y.C.,4515.6,J
01/01/2019 07:00:00,NORTH,563.1,D
01/01/2019 07:00:00,WEST,1460.8,A
01/01/2019 08:00:00,CAPITL,1121.5,F
01/01/2019 08:00:00,CENTRL,1617.9,C
01/01/2019 08:00:00,DUNWOD,534.6,I
01/01/2019 08:00:00,GENESE,922.7,B
01/01/2019 08:00:00,HUD VL,902.9,G
01/01/2019 08:00:00,LONGIL,1722.2,K
01/01/2019 08:00:00,MHK VL,798.2,E
01/01/2019 08:00:00,MILLWD,253.3,H
01/01/2019 08:00:00,N.Y.C.,4632.5,J
01/01/2019 08:00:00,NORTH,584.4,D
01/01/2019 08:00:00,WEST,1479.3,A
01/01/2019 09:00:00,CAPITL,1160.1,F
