TimeStamp,FitzPatrickCF,FitzPatrickGen,GinnaCF,GinnaGen,IndianPoint2CF,IndianPoint2Gen,IndianPoint3CF,IndianPoint3Gen,NineMilePoint1CF,NineMilePoint1Gen,NineMilePoint2CF,NineMilePoint2Gen
02/02/2020,0,0,1,581.7,1,1025.9,1,1039.9,1,629,0.96,1247.04
02/03/2020,0,0,1,581.7,1,1025.9,1,1039.9,1,629,0.96,1247.04
02/04/2020,0,0,1,581.7,1,1025.9,1,1039.9,1,629,0.96,1247.04
02/05/2020,0,0,1,581.7,1,1025.9,1,1039.9,0.99,622.71,0.96,1247.04
02/06/2020,0,0,1,581.7,1,1025.9,1,1039.9,1,629,0.95,1234.05
02/07/2020,0,0,1,581.7,1,1025.9,1,1039.9,1,629,0.94,1221.06
02/08/2020,0.32,273.44,1,581.7,1,1025.9,1,1039.9,1,629,0.95,1234.05
02/09/2020,0.63,538.335,1,581.7,1,1025.9,1,1039.9,1,629,0.95,1234.05
02/10/2020,0.55,469.975,1,581.7,1,1025.9,1,1039.9,1,629,0.94,1221.06
02/11/2020,0.55,469.975,1,581.7,1,1025.9,1,1039.9,1,629,0.94,1221.06
02/12/2020,0.55,469.975,1,581.7,1,1025.9,1,1039.9,1,629,0.94,1221.06
02/13/2020,0.55,469.975,1,581.7,1,1025.9,1,1039.9,1,629,0.94,1221.06
02/14/2020,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.94,1221.06
02/15/2020,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.92,1195.08
02/16/2020,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.92,1195.08
02/17/2020,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.92,1195.08
02/18/2020,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.92,1195.08
02/19/2020,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.92,1195.08
02/20/2020,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.92,1195.08
02/21/2020,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.91,1182.09
02/22/2020,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.91,1182.09
02/23/2020,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.9,1169.1
02/24/2020,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.9,1169.1
02/25/2020,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.9,1169.1
02/26/2020,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.89,1156.11
02/27/2020,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.89,1156.11
02/28/2020,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.9,1169.1
02/29/2020,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.89,1156.11
03/01/2020,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.89,1156.11
03/02/2020,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.88,1143.12
03/03/2020,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.88,1143.12
03/04/2020,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.88,1143.12
03/05/2020,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0,0
03/06/2020,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0,0
03/07/2020,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0,0
03/08/2020,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0,0
03/09/2020,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0,0
03/10/2020,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0,0
03/11/2020,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0,0
03/12/2020,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0,0
03/13/2020,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0,0
03/14/2020,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0,0
03/15/2020,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0,0
03/16/2020,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0,0
03/17/2020,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0,0
03/18/2020,1,854.5,1,581.7,0.99,1015.641,1,1039.9,1,629,0,0
03/19/2020,1,854.5,1,581.7,0.99,1015.641,1,1039.9,1,629,0,0
03/20/2020,1,854.5,1,581.7,0.98,1005.382,1,1039.9,1,629,0,0
03/21/2020,1,854.5,1,581.7,0.97,995.123,1,1039.9,1,629,0,0
03/22/2020,1,854.5,1,581.7,0.96,984.864,1,1039.9,1,629,0,0
03/23/2020,1,854.5,1,581.7,0.95,974.605,1,1039.9,1,629,0,0
03/24/2020,1,854.5,1,581.7,0.95,974.605,1,1039.9,1,629,0,0
03/25/2020,1,854.5,1,581.7,0.93,954.087,1,1039.9,1,629,0,0
03/26/2020,1,854.5,1,581.7,0.93,954.087,1,1039.9,1,629,0,0
03/27/2020,1,854.5,1,581.7,0.92,943.828,1,1039.9,1,629,0,0
03/28/2020,1,854.5,0.98,570.066,0.91,933.569,1,1039.9,1,629,0,0
03/29/2020,1,854.5,0.98,570.066,0.9,923.31,1,1039.9,1,629,0,0
03/30/2020,1,854.5,0.97,564.249,0.9,923.31,1,1039.9,1,629,0,0
03/31/2020,1,854.5,0.96,558.432,0.89,913.051,1,1039.9,1,629,0,0
04/01/2020,1,854.5,0.95,552.615,0.88,902.792,1,1039.9,1,629,0,0
04/02/2020,1,854.5,0.95,552.615,0.87,892.533,1,1039.9,1,629,0.05,64.95
04/03/2020,1,854.5,0.94,546.798,0.87,892.533,1,1039.9,1,629,0.18,233.82
04/04/2020,1,854.5,0.93,540.981,0.86,882.274,1,1039.9,1,629,0.25,324.75
04/05/2020,1,854.5,0.92,535.164,0.85,872.015,1,1039.9,1,629,0.56,727.44
04/06/2020,1,854.5,0,0,0.84,861.756,1,1039.9,1,629,0.54,701.46
04/07/2020,1,854.5,0,0,0.84,861.756,1,1039.9,1,629,0.55,714.45
04/08/2020,1,854.5,0,0,0.83,851.497,1,1039.9,1,629,0.95,1234.05
04/09/2020,1,854.5,0,0,0.82,841.238,1,1039.9,1,629,0.96,1247.04
04/10/2020,1,854.5,0,0,0.82,841.238,1,1039.9,1,629,1,1299
04/11/2020,1,854.5,0,0,0.81,830.979,1,1039.9,1,629,1,1299
04/12/2020,1,854.5,0,0,0.81,830.979,1,1039.9,0.75,471.75,1,1299
04/13/2020,1,854.5,0,0,0.8,820.72,1,1039.9,1,629,1,1299
04/14/2020,1,854.5,0,0,0.79,810.461,1,1039.9,1,629,1,1299
04/15/2020,1,854.5,0,0,0.78,800.202,1,1039.9,1,629,1,1299
04/16/2020,1,854.5,0,0,0.78,800.202,1,1039.9,1,629,1,1299
04/17/2020,1,854.5,0,0,0.77,789.943,1,1039.9,1,629,1,1299
04/18/2020,1,854.5,0,0,0.77,789.943,1,1039.9,1,629,1,1299
04/19/2020,1,854.5,0,0,0.76,779.684,1,1039.9,1,629,1,1299
04/20/2020,1,854.5,0,0,0.75,769.425,1,1039.9,1,629,1,1299
04/21/2020,1,854.5,0,0,0.75,769.425,1,1039.9,1,629,1,1299
04/22/2020,1,854.5,0,0,0.74,759.166,1,1039.9,1,629,1,1299
04/23/2020,1,854.5,0,0,0.74,759.166,1,1039.9,1,629,1,1299
04/24/2020,1,854.5,0,0,0.73,748.907,1,1039.9,1,629,1,1299
04/25/2020,1,854.5,0,0,0.72,738.648,1,1039.9,1,629,1,1299
04/26/2020,1,854.5,0,0,0.72,738.648,1,1039.9,1,629,1,1299
04/27/2020,1,854.5,0,0,0.71,728.389,1,1039.9,1,629,1,1299
04/28/2020,1,854.5,0,0,0.71,728.389,1,1039.9,1,629,1,1299
04/29/2020,1,854.5,0,0,0.7,718.13,1,1039.9,1,629,1,1299
04/30/2020,1,854.5,0,0,0.7,718.13,1,1039.9,1,629,1,1299
05/01/2020,1,854.5,0,0,0,0,1,1039.9,1,629,1,1299
05/02/2020,1,854.5,0,0,0,0,1,1039.9,1,629,1,1299
05/03/2020,1,854.5,0,0,0,0,1,1039.9,1,629,1,1299
05/04/2020,1,854.5,0,0,0,0,1,1039.9,1,629,1,1299
05/05/2020,1,854.5,0,0,0,0,1,1039.9,1,629,1,1299
05/06/2020,1,854.5,0,0,0,0,1,1039.9,1,629,1,1299
05/07/2020,1,854.5,0,0,0,0,1,1039.9,1,629,1,1299
05/08/2020,1,854.5,0,0,0,0,1,1039.9,1,629,1,1299
05/09/2020,1,854.5,0,0,0,0,1,1039.9,1,629,1,1299
05/10/2020,1,854.5,0,0,0,0,1,1039.9,1,629,1,1299
05/11/2020,1,854.5,0,0,0,0,1,1039.9,1,629,1,1299
05/12/2020,1,854.5,0,0,0,0,1,1039.9,1,629,1,1299
05/13/2020,1,854.5,0,0,0,0,1,1039.9,1,629,1,1299
05/14/2020,1,854.5,0,0,0,0,1,1039.9,1,629,1,1299
05/15/2020,1,854.5,0,0,0,0,1,1039.9,1,629,1,1299
05/16/2020,1,854.5,0,0,0,0,1,1039.9,1,629,1,1299
05/17/2020,0.85,726.325,0,0,0,0,1,1039.9,1,629,1,1299
05/18/2020,1,854.5,0,0,0,0,1,1039.9,1,629,1,1299
05/19/2020,1,854.5,0,0,0,0,1,1039.9,1,629,1,1299
05/20/2020,1,854.5,0,0,0,0,1,1039.9,1,629,1,1299
05/21/2020,1,854.5,0,0,0,0,1,1039.9,1,629,1,1299
05/22/2020,1,854.5,0,0,0,0,1,1039.9,1,629,1,1299
05/23/2020,1,854.5,0,0,0,0,1,1039.9,1,629,1,1299
05/24/2020,1,854.5,0.06,34.902,0,0,1,1039.9,1,629,1,1299
05/25/2020,1,854.5,0.47,273.399,0,0,1,1039.9,1,629,1,1299
05/26/2020,1,854.5,0.5,290.85,0,0,1,1039.9,1,629,1,1299
05/27/2020,1,854.5,0.47,273.399,0,0,1,1039.9,1,629,1,1299
05/28/2020,1,854.5,0.75,436.275,0,0,1,1039.9,1,629,1,1299
05/29/2020,1,854.5,0.97,564.249,0,0,1,1039.9,1,629,1,1299
05/30/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
05/31/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
06/01/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
06/02/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
06/03/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
06/04/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
06/05/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
06/06/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
06/07/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
06/08/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
06/09/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
06/10/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
06/11/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
06/12/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
06/13/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
06/14/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
06/15/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
06/16/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
06/17/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
06/18/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
06/19/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
06/20/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,0.95,1234.05
06/21/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
06/22/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
06/23/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
06/24/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
06/25/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
06/26/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
06/27/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
06/28/2020,0.98,837.41,1,581.7,0,0,1,1039.9,1,629,1,1299
06/29/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
06/30/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
07/01/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
07/02/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
07/03/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
07/04/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
07/05/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
07/06/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
07/07/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
07/08/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
07/09/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
07/10/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
07/11/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
07/12/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
07/13/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
07/14/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
07/15/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
07/16/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
07/17/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
07/18/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
07/19/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
07/20/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
07/21/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
07/22/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
07/23/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
07/24/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
07/25/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
07/26/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
07/27/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
07/28/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
07/29/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
07/30/2020,0.99,845.955,1,581.7,0,0,1,1039.9,1,629,1,1299
07/31/2020,0.98,837.41,1,581.7,0,0,1,1039.9,1,629,1,1299
08/01/2020,0.98,837.41,1,581.7,0,0,1,1039.9,1,629,1,1299
08/02/2020,0.98,837.41,1,581.7,0,0,1,1039.9,1,629,1,1299
08/03/2020,0.97,828.865,1,581.7,0,0,1,1039.9,1,629,1,1299
08/04/2020,0.97,828.865,1,581.7,0,0,1,1039.9,1,629,1,1299
08/05/2020,0.97,828.865,1,581.7,0,0,1,1039.9,1,629,1,1299
08/06/2020,0.96,820.32,1,581.7,0,0,1,1039.9,1,629,1,1299
08/07/2020,0.96,820.32,1,581.7,0,0,1,1039.9,1,629,1,1299
08/08/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
08/09/2020,0.95,811.775,1,581.7,0,0,1,1039.9,1,629,1,1299
08/10/2020,0.95,811.775,1,581.7,0,0,1,1039.9,1,629,1,1299
08/11/2020,0.95,811.775,1,581.7,0,0,1,1039.9,1,629,1,1299
08/12/2020,0.95,811.775,1,581.7,0,0,1,1039.9,1,629,1,1299
08/13/2020,0.95,811.775,1,581.7,0,0,1,1039.9,1,629,1,1299
08/14/2020,0.94,803.23,1,581.7,0,0,1,1039.9,1,629,1,1299
08/15/2020,0.94,803.23,1,581.7,0,0,1,1039.9,1,629,1,1299
08/16/2020,0.93,794.685,1,581.7,0,0,1,1039.9,1,629,1,1299
08/17/2020,0.93,794.685,1,581.7,0,0,1,1039.9,1,629,1,1299
08/18/2020,0.93,794.685,1,581.7,0,0,1,1039.9,1,629,1,1299
08/19/2020,0.92,786.14,1,581.7,0,0,1,1039.9,1,629,1,1299
08/20/2020,0.92,786.14,1,581.7,0,0,1,1039.9,1,629,1,1299
08/21/2020,0.92,786.14,1,581.7,0,0,1,1039.9,1,629,1,1299
08/22/2020,0.91,777.595,1,581.7,0,0,1,1039.9,1,629,1,1299
08/23/2020,0.91,777.595,1,581.7,0,0,1,1039.9,1,629,1,1299
08/24/2020,0.91,777.595,1,581.7,0,0,1,1039.9,1,629,1,1299
08/25/2020,0.9,769.05,1,581.7,0,0,1,1039.9,1,629,1,1299
08/26/2020,0.9,769.05,1,581.7,0,0,1,1039.9,1,629,1,1299
08/27/2020,0.9,769.05,1,581.7,0,0,1,1039.9,1,629,1,1299
08/28/2020,0.9,769.05,1,581.7,0,0,1,1039.9,1,629,1,1299
08/29/2020,0.9,769.05,1,581.7,0,0,1,1039.9,1,629,1,1299
08/30/2020,0.9,769.05,1,581.7,0,0,1,1039.9,1,629,1,1299
08/31/2020,0.89,760.505,1,581.7,0,0,1,1039.9,1,629,1,1299
09/01/2020,0.89,760.505,1,581.7,0,0,1,1039.9,1,629,1,1299
09/02/2020,0.89,760.505,1,581.7,0,0,1,1039.9,1,629,1,1299
09/03/2020,0.88,751.96,1,581.7,0,0,1,1039.9,1,629,1,1299
09/04/2020,0.88,751.96,1,581.7,0,0,1,1039.9,1,629,1,1299
09/05/2020,0.8,683.6,1,581.7,0,0,1,1039.9,1,629,1,1299
09/06/2020,0.8,683.6,1,581.7,0,0,1,1039.9,1,629,1,1299
09/07/2020,0.8,683.6,1,581.7,0,0,1,1039.9,1,629,1,1299
09/08/2020,0.8,683.6,1,581.7,0,0,1,1039.9,1,629,1,1299
09/09/2020,0.8,683.6,1,581.7,0,0,1,1039.9,1,629,1,1299
09/10/2020,0.8,683.6,1,581.7,0,0,1,1039.9,1,629,1,1299
09/11/2020,0.8,683.6,1,581.7,0,0,1,1039.9,1,629,1,1299
09/12/2020,0.8,683.6,1,581.7,0,0,1,1039.9,1,629,1,1299
09/13/2020,0.8,683.6,1,581.7,0,0,1,1039.9,1,629,1,1299
09/14/2020,0,0,1,581.7,0,0,1,1039.9,1,629,1,1299
09/15/2020,0,0,1,581.7,0,0,1,1039.9,1,629,1,1299
09/16/2020,0,0,1,581.7,0,0,1,1039.9,1,629,1,1299
09/17/2020,0,0,1,581.7,0,0,1,1039.9,1,629,1,1299
09/18/2020,0,0,1,581.7,0,0,1,1039.9,0.68,427.72,1,1299
09/19/2020,0,0,1,581.7,0,0,1,1039.9,1,629,1,1299
09/20/2020,0,0,1,581.7,0,0,1,1039.9,1,629,1,1299
09/21/2020,0,0,1,581.7,0,0,1,1039.9,1,629,1,1299
09/22/2020,0,0,1,581.7,0,0,1,1039.9,1,629,1,1299
09/23/2020,0,0,1,581.7,0,0,1,1039.9,1,629,1,1299
09/24/2020,0,0,1,581.7,0,0,1,1039.9,1,629,1,1299
09/25/2020,0,0,1,581.7,0,0,1,1039.9,1,629,1,1299
09/26/2020,0,0,1,581.7,0,0,1,1039.9,1,629,1,1299
09/27/2020,0,0,1,581.7,0,0,1,1039.9,1,629,1,1299
09/28/2020,0,0,1,581.7,0,0,1,1039.9,1,629,1,1299
09/29/2020,0,0,1,581.7,0,0,1,1039.9,1,629,1,1299
09/30/2020,0,0,1,581.7,0,0,1,1039.9,1,629,1,1299
10/01/2020,0,0,1,581.7,0,0,1,1039.9,1,629,1,1299
10/02/2020,0,0,1,581.7,0,0,1,1039.9,1,629,1,1299
10/03/2020,0,0,1,581.7,0,0,1,1039.9,1,629,1,1299
10/04/2020,0,0,1,581.7,0,0,1,1039.9,1,629,1,1299
10/05/2020,0.17,145.265,1,581.7,0,0,1,1039.9,1,629,1,1299
10/06/2020,0.5,427.25,1,581.7,0,0,1,1039.9,1,629,1,1299
10/07/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
10/08/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
10/09/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
10/10/2020,1,854.5,1,581.7,0,0,1,1039.9,0.8,503.2,1,1299
10/11/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
10/12/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
10/13/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
10/14/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
10/15/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
10/16/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
10/17/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
10/18/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
10/19/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
10/20/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
10/21/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
10/22/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
10/23/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
10/24/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,0.88,1143.12
10/25/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
10/26/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
10/27/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
10/28/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
10/29/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
10/30/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
10/31/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
11/01/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
11/02/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
11/03/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
11/04/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
11/05/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
11/06/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
11/07/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
11/08/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
11/09/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
11/10/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
11/11/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
11/12/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
11/13/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
11/14/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
11/15/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
11/16/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
11/17/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
11/18/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
11/19/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
11/20/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
11/21/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
11/22/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
11/23/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
11/24/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
11/25/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
11/26/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
11/27/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
11/28/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
11/29/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
11/30/2020,1,854.5,1,581.7,0,0,1,1039.9,0.97,610.13,1,1299
12/01/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
12/02/2020,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
