TimeStamp,FitzPatrickCF,FitzPatrickGen,GinnaCF,GinnaGen,IndianPoint2CF,IndianPoint2Gen,IndianPoint3CF,IndianPoint3Gen,NineMilePoint1CF,NineMilePoint1Gen,NineMilePoint2CF,NineMilePoint2Gen
03/21/2018,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
03/22/2018,1,854.5,1,581.7,0,0,1,1039.9,0.85,534.65,1,1299
03/23/2018,1,854.5,1,581.7,0,0,1,1039.9,1,629,1,1299
03/24/2018,1,854.5,1,581.7,0,0,1,1039.9,1,629,0.99,1286.01
03/25/2018,1,854.5,1,581.7,0,0,1,1039.9,1,629,0.99,1286.01
03/26/2018,1,854.5,1,581.7,0,0,1,1039.9,1,629,0.99,1286.01
03/27/2018,1,854.5,1,581.7,0,0,1,1039.9,1,629,0.99,1286.01
03/28/2018,1,854.5,1,581.7,0,0,1,1039.9,1,629,0.98,1273.02
03/29/2018,1,854.5,1,581.7,0,0,1,1039.9,1,629,0.98,1273.02
03/30/2018,1,854.5,1,581.7,0,0,1,1039.9,1,629,0.97,1260.03
03/31/2018,1,854.5,1,581.7,0,0,1,1039.9,1,629,0.97,1260.03
04/01/2018,1,854.5,1,581.7,0,0,1,1039.9,1,629,0.97,1260.03
04/02/2018,1,854.5,1,581.7,0,0,1,1039.9,1,629,0.97,1260.03
04/03/2018,1,854.5,1,581.7,0,0,1,1039.9,1,629,0.97,1260.03
04/04/2018,1,854.5,1,581.7,0,0,1,1039.9,1,629,0.97,1260.03
04/05/2018,1,854.5,1,581.7,0,0,1,1039.9,1,629,0.96,1247.04
04/06/2018,1,854.5,1,581.7,0,0,1,1039.9,1,629,0.96,1247.04
04/07/2018,1,854.5,1,581.7,0,0,1,1039.9,1,629,0.96,1247.04
04/08/2018,1,854.5,1,581.7,0,0,1,1039.9,1,629,0.96,1247.04
04/09/2018,1,854.5,1,581.7,0,0,1,1039.9,1,629,0.95,1234.05
04/10/2018,1,854.5,1,581.7,0,0,1,1039.9,1,629,0.95,1234.05
04/11/2018,1,854.5,1,581.7,0,0,1,1039.9,1,629,0.91,1182.09
04/12/2018,1,854.5,1,581.7,0,0,1,1039.9,1,629,0.94,1221.06
04/13/2018,1,854.5,1,581.7,0,0,1,1039.9,1,629,0.94,1221.06
04/14/2018,1,854.5,1,581.7,0,0,1,1039.9,1,629,0.94,1221.06
04/15/2018,1,854.5,1,581.7,0,0,1,1039.9,1,629,0.94,1221.06
04/16/2018,1,854.5,1,581.7,0,0,1,1039.9,1,629,0,0
04/17/2018,1,854.5,1,581.7,0,0,1,1039.9,1,629,0,0
04/18/2018,1,854.5,1,581.7,0,0,1,1039.9,1,629,0,0
04/19/2018,1,854.5,1,581.7,0,0,1,1039.9,1,629,0,0
04/20/2018,1,854.5,1,581.7,0,0,1,1039.9,1,629,0,0
04/21/2018,1,854.5,1,581.7,0.04,41.036,1,1039.9,1,629,0,0
04/22/2018,1,854.5,1,581.7,0.35,359.065,1,1039.9,1,629,0,0
04/23/2018,1,854.5,1,581.7,0.56,574.504,1,1039.9,1,629,0,0
04/24/2018,1,854.5,1,581.7,0.92,943.828,1,1039.9,1,629,0,0
04/25/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0,0
04/26/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0,0
04/27/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0,0
04/28/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0,0
04/29/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0,0
04/30/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0,0
05/01/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0,0
05/02/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0,0
05/03/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0,0
05/04/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0,0
05/05/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0,0
05/06/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0,0
05/07/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0,0
05/08/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0,0
05/09/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0,0
05/10/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0,0
05/11/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0,0
05/12/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0,0
05/13/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.04,51.96
05/14/2018,0.4,341.8,1,581.7,1,1025.9,1,1039.9,1,629,0.04,51.96
05/15/2018,0.5,427.25,1,581.7,1,1025.9,1,1039.9,1,629,0.17,220.83
05/16/2018,0.52,444.34,1,581.7,1,1025.9,1,1039.9,1,629,0.23,298.77
05/17/2018,0.52,444.34,1,581.7,1,1025.9,1,1039.9,1,629,0.33,428.67
05/18/2018,0.52,444.34,1,581.7,1,1025.9,1,1039.9,1,629,0.71,922.29
05/19/2018,0.52,444.34,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
05/20/2018,0.45,384.525,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
05/21/2018,0.74,632.33,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
05/22/2018,0.92,786.14,1,581.7,1,1025.9,1,1039.9,1,629,0.98,1273.02
05/23/2018,0.8,683.6,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
05/24/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
05/25/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
05/26/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
05/27/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
05/28/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
05/29/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
05/30/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
05/31/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/01/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/02/2018,0.7,598.15,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/03/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/04/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/05/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/06/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/07/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/08/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/09/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/10/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/11/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/12/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/13/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/14/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/15/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/16/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.64,831.36
06/17/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,0.65,844.35
06/18/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/19/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/20/2018,0.99,845.955,1,581.7,1,1025.9,1,1039.9,1,629,0.63,818.37
06/21/2018,0.99,845.955,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/22/2018,0.99,845.955,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/23/2018,0.79,675.055,1,581.7,0.62,636.058,1,1039.9,1,629,1,1299
06/24/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/25/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/26/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/27/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/28/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/29/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
06/30/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/01/2018,0.99,845.955,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/02/2018,0.99,845.955,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/03/2018,0.99,845.955,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/04/2018,0.99,845.955,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/05/2018,0.98,837.41,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/06/2018,0.98,837.41,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/07/2018,0.98,837.41,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/08/2018,0.97,828.865,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/09/2018,0.97,828.865,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/10/2018,0.97,828.865,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/11/2018,0.97,828.865,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/12/2018,0.96,820.32,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/13/2018,0.96,820.32,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/14/2018,0.96,820.32,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/15/2018,0.96,820.32,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/16/2018,0.95,811.775,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/17/2018,0.95,811.775,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/18/2018,0.95,811.775,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/19/2018,0.94,803.23,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/20/2018,0.95,811.775,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/21/2018,0.94,803.23,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/22/2018,0.94,803.23,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/23/2018,0.93,794.685,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/24/2018,0.93,794.685,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/25/2018,0.93,794.685,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/26/2018,0.92,786.14,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/27/2018,0.92,786.14,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/28/2018,0.92,786.14,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/29/2018,0.92,786.14,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/30/2018,0.91,777.595,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
07/31/2018,0.91,777.595,1,581.7,1,1025.9,0.48,499.152,1,629,1,1299
08/01/2018,0.91,777.595,1,581.7,1,1025.9,0.7,727.93,1,629,1,1299
08/02/2018,0.91,777.595,1,581.7,1,1025.9,0.7,727.93,1,629,1,1299
08/03/2018,0.9,769.05,1,581.7,1,1025.9,0.69,717.531,1,629,1,1299
08/04/2018,0.9,769.05,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/05/2018,0.9,769.05,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/06/2018,0.9,769.05,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/07/2018,0.9,769.05,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/08/2018,0.89,760.505,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/09/2018,0.89,760.505,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/10/2018,0.88,751.96,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/11/2018,0.88,751.96,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/12/2018,0.88,751.96,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/13/2018,0.88,751.96,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/14/2018,0.88,751.96,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/15/2018,0.88,751.96,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/16/2018,0.88,751.96,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/17/2018,0.87,743.415,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/18/2018,0.87,743.415,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/19/2018,0.86,734.87,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/20/2018,0.86,734.87,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/21/2018,0.86,734.87,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/22/2018,0.86,734.87,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/23/2018,0.85,726.325,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/24/2018,0.85,726.325,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/25/2018,0.85,726.325,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/26/2018,0.85,726.325,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
08/27/2018,0.85,726.325,1,581.7,1,1025.9,1,1039.9,1,629,0,0
08/28/2018,0.84,717.78,1,581.7,1,1025.9,1,1039.9,1,629,0,0
08/29/2018,0.84,717.78,1,581.7,1,1025.9,1,1039.9,1,629,0.14,181.86
08/30/2018,0.84,717.78,1,581.7,1,1025.9,1,1039.9,1,629,0.85,1104.15
08/31/2018,0.83,709.235,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/01/2018,0.83,709.235,1,581.7,1,1025.9,1,1039.9,1,629,0.98,1273.02
09/02/2018,0.83,709.235,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/03/2018,0.83,709.235,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/04/2018,0.82,700.69,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/05/2018,0.82,700.69,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/06/2018,0.82,700.69,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/07/2018,0.82,700.69,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/08/2018,0.81,692.145,1,581.7,1,1025.9,0,0,1,629,1,1299
09/09/2018,0.81,692.145,1,581.7,1,1025.9,0,0,1,629,1,1299
09/10/2018,0.11,93.995,1,581.7,1,1025.9,0,0,1,629,1,1299
09/11/2018,0,0,1,581.7,1,1025.9,0,0,1,629,1,1299
09/12/2018,0,0,1,581.7,1,1025.9,0,0,1,629,1,1299
09/13/2018,0,0,1,581.7,1,1025.9,0,0,1,629,1,1299
09/14/2018,0,0,1,581.7,1,1025.9,0,0,1,629,1,1299
09/15/2018,0,0,1,581.7,1,1025.9,0,0,1,629,1,1299
09/16/2018,0,0,1,581.7,1,1025.9,0,0,1,629,1,1299
09/17/2018,0,0,1,581.7,1,1025.9,0.04,41.596,1,629,1,1299
09/18/2018,0,0,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/19/2018,0,0,1,581.7,1,1025.9,0,0,1,629,1,1299
09/20/2018,0,0,1,581.7,1,1025.9,0,0,1,629,1,1299
09/21/2018,0,0,1,581.7,1,1025.9,0,0,1,629,1,1299
09/22/2018,0,0,1,581.7,1,1025.9,0,0,1,629,1,1299
09/23/2018,0,0,1,581.7,1,1025.9,0,0,1,629,1,1299
09/24/2018,0,0,1,581.7,1,1025.9,0.28,291.172,1,629,1,1299
09/25/2018,0,0,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/26/2018,0,0,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/27/2018,0,0,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/28/2018,0,0,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
09/29/2018,0,0,0.99,575.883,1,1025.9,1,1039.9,1,629,1,1299
09/30/2018,0,0,0.98,570.066,1,1025.9,1,1039.9,1,629,1,1299
10/01/2018,0,0,0.98,570.066,1,1025.9,1,1039.9,1,629,1,1299
10/02/2018,0,0,0.97,564.249,1,1025.9,1,1039.9,1,629,1,1299
10/03/2018,0,0,0.97,564.249,1,1025.9,1,1039.9,1,629,1,1299
10/04/2018,0,0,0.96,558.432,1,1025.9,1,1039.9,1,629,1,1299
10/05/2018,0,0,0.95,552.615,1,1025.9,1,1039.9,1,629,1,1299
10/06/2018,0,0,0.95,552.615,1,1025.9,1,1039.9,1,629,1,1299
10/07/2018,0,0,0.93,540.981,1,1025.9,1,1039.9,1,629,1,1299
10/08/2018,0.25,213.625,0.9,523.53,1,1025.9,1,1039.9,1,629,1,1299
10/09/2018,0.55,469.975,0.88,511.896,1,1025.9,1,1039.9,1,629,1,1299
10/10/2018,0.5,427.25,0.88,511.896,1,1025.9,1,1039.9,1,629,1,1299
10/11/2018,1,854.5,0.88,511.896,1,1025.9,1,1039.9,1,629,1,1299
10/12/2018,0.95,811.775,0.88,511.896,1,1025.9,1,1039.9,1,629,1,1299
10/13/2018,1,854.5,0.89,517.713,1,1025.9,1,1039.9,1,629,1,1299
10/14/2018,1,854.5,0.88,511.896,1,1025.9,1,1039.9,1,629,1,1299
10/15/2018,1,854.5,0.88,511.896,1,1025.9,1,1039.9,1,629,1,1299
10/16/2018,1,854.5,0.88,511.896,1,1025.9,1,1039.9,1,629,1,1299
10/17/2018,1,854.5,0.87,506.079,1,1025.9,1,1039.9,1,629,1,1299
10/18/2018,1,854.5,0.87,506.079,1,1025.9,1,1039.9,1,629,1,1299
10/19/2018,1,854.5,0.86,500.262,1,1025.9,1,1039.9,1,629,1,1299
10/20/2018,1,854.5,0.85,494.445,1,1025.9,1,1039.9,1,629,1,1299
10/21/2018,1,854.5,0.84,488.628,1,1025.9,1,1039.9,1,629,1,1299
10/22/2018,1,854.5,0,0,1,1025.9,1,1039.9,1,629,1,1299
10/23/2018,1,854.5,0,0,1,1025.9,1,1039.9,1,629,1,1299
10/24/2018,1,854.5,0,0,1,1025.9,1,1039.9,1,629,1,1299
10/25/2018,1,854.5,0,0,1,1025.9,1,1039.9,1,629,1,1299
10/26/2018,1,854.5,0,0,1,1025.9,1,1039.9,1,629,1,1299
10/27/2018,1,854.5,0,0,1,1025.9,1,1039.9,0.97,610.13,1,1299
10/28/2018,0.78,666.51,0,0,1,1025.9,1,1039.9,1,629,1,1299
10/29/2018,1,854.5,0,0,1,1025.9,1,1039.9,1,629,1,1299
10/30/2018,1,854.5,0,0,0.8,820.72,1,1039.9,1,629,1,1299
10/31/2018,1,854.5,0,0,0.79,810.461,1,1039.9,1,629,1,1299
11/01/2018,1,854.5,0,0,0.79,810.461,1,1039.9,1,629,1,1299
11/02/2018,1,854.5,0,0,1,1025.9,1,1039.9,1,629,1,1299
11/03/2018,1,854.5,0,0,1,1025.9,1,1039.9,1,629,1,1299
11/04/2018,1,854.5,0,0,1,1025.9,1,1039.9,1,629,1,1299
11/05/2018,1,854.5,0,0,1,1025.9,1,1039.9,1,629,1,1299
11/06/2018,1,854.5,0,0,1,1025.9,1,1039.9,1,629,1,1299
11/07/2018,1,854.5,0,0,1,1025.9,1,1039.9,1,629,1,1299
11/08/2018,1,854.5,0,0,1,1025.9,1,1039.9,1,629,1,1299
11/09/2018,1,854.5,0.3,174.51,1,1025.9,1,1039.9,1,629,1,1299
11/10/2018,1,854.5,0.7,407.19,1,1025.9,1,1039.9,1,629,1,1299
11/11/2018,1,854.5,0.9,523.53,1,1025.9,1,1039.9,1,629,1,1299
11/12/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
11/13/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
11/14/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
11/15/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
11/16/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
11/17/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
11/18/2018,1,854.5,0.99,575.883,1,1025.9,1,1039.9,1,629,1,1299
11/19/2018,1,854.5,0.99,575.883,1,1025.9,1,1039.9,1,629,1,1299
11/20/2018,1,854.5,1,581.7,1,1025.9,1,1039.9,1,629,1,1299
