TimeStamp,NPX1385+CSC,Neptune,HTP,VFT
01-Jan-2018 00:00:00,-530,-660,-660,-660
01-Jan-2018 01:00:00,-530,-660,-660,-660
01-Jan-2018 02:00:00,-530,-660,-660,-660
01-Jan-2018 03:00:00,-530,-660,-660,-660
01-Jan-2018 04:00:00,-530,-660,-660,-660
01-Jan-2018 05:00:00,-530,-660,-660,-660
01-Jan-2018 06:00:00,-530,-660,-660,-660
01-Jan-2018 07:00:00,-530,-660,-660,-660
01-Jan-2018 08:00:00,-530,-660,-660,-660
01-Jan-2018 09:00:00,-530,-660,-660,-660
01-Jan-2018 10:00:00,-530,-660,-660,-660
01-Jan-2018 11:00:00,-530,-660,-660,-660
01-Jan-2018 12:00:00,-530,-660,-660,-660
01-Jan-2018 13:00:00,-530,-660,-660,-660
01-Jan-2018 14:00:00,-530,-660,-660,-660
01-Jan-2018 15:00:00,-530,-660,-660,-660
01-Jan-2018 16:00:00,-530,-660,-660,-660
01-Jan-2018 17:00:00,-530,-660,-660,-660
01-Jan-2018 18:00:00,-530,-660,-660,-660
01-Jan-2018 19:00:00,-530,-660,-660,-660
01-Jan-2018 20:00:00,-530,-660,-660,-660
01-Jan-2018 21:00:00,-530,-660,-660,-660
01-Jan-2018 22:00:00,-530,-660,-660,-660
01-Jan-2018 23:00:00,-530,-660,-660,-660
02-Jan-2018 00:00:00,-530,-660,-660,-660
02-Jan-2018 01:00:00,-530,-660,-660,-660
02-Jan-2018 02:00:00,-530,-660,-660,-660
02-Jan-2018 03:00:00,-530,-660,-660,-660
02-Jan-2018 04:00:00,-530,-660,-660,-660
02-Jan-2018 05:00:00,-530,-660,-660,-660
02-Jan-2018 06:00:00,-530,-660,-660,-660
02-Jan-2018 07:00:00,-530,-660,-660,-660
02-Jan-2018 08:00:00,-530,-660,-660,-660
02-Jan-2018 09:00:00,-530,-660,-660,-660
02-Jan-2018 10:00:00,-530,-660,-660,-660
02-Jan-2018 11:00:00,-530,-660,-660,-660
02-Jan-2018 12:00:00,-530,-660,-660,-660
02-Jan-2018 13:00:00,-530,-660,-660,-660
02-Jan-2018 14:00:00,-530,-660,-660,-660
02-Jan-2018 15:00:00,-530,-660,-660,-660
02-Jan-2018 16:00:00,-530,-660,-660,-660
02-Jan-2018 17:00:00,-530,-660,-660,-660
02-Jan-2018 18:00:00,-530,-660,-660,-660
02-Jan-2018 19:00:00,-530,-660,-660,-660
02-Jan-2018 20:00:00,-530,-660,-660,-660
02-Jan-2018 21:00:00,-530,-660,-660,-660
02-Jan-2018 22:00:00,-530,-660,-660,-660
02-Jan-2018 23:00:00,-530,-660,-660,-660
03-Jan-2018 00:00:00,-530,-660,-660,-660
03-Jan-2018 01:00:00,-530,-660,-660,-660
03-Jan-2018 02:00:00,-530,-660,-660,-660
03-Jan-2018 03:00:00,-530,-660,-660,-660
03-Jan-2018 04:00:00,-530,-660,-660,-660
03-Jan-2018 05:00:00,-530,-660,-660,-660
03-Jan-2018 06:00:00,-530,-660,-660,-660
03-Jan-2018 07:00:00,-530,-660,-660,-660
03-Jan-2018 08:00:00,-530,-660,-660,-660
03-Jan-2018 09:00:00,-530,-660,-660,-660
03-Jan-2018 10:00:00,-530,-660,-660,-660
03-Jan-2018 11:00:00,-530,-660,-660,-660
03-Jan-2018 12:00:00,-530,-660,-660,-660
03-Jan-2018 13:00:00,-530,-660,-660,-660
03-Jan-2018 14:00:00,-530,-660,-660,-660
03-Jan-2018 15:00:00,-530,-660,-660,-660
03-Jan-2018 16:00:00,-530,-660,-660,-660
03-Jan-2018 17:00:00,-530,-660,-660,-660
03-Jan-2018 18:00:00,-530,-660,-660,-660
03-Jan-2018 19:00:00,-530,-660,-660,-660
03-Jan-2018 20:00:00,-530,-660,-660,-660
03-Jan-2018 21:00:00,-530,-660,-660,-660
03-Jan-2018 22:00:00,-530,-660,-660,-660
03-Jan-2018 23:00:00,-530,-660,-660,-660
04-Jan-2018 00:00:00,-530,-660,-660,-660
04-Jan-2018 01:00:00,-530,-660,-660,-660
04-Jan-2018 02:00:00,-530,-660,-660,-660
04-Jan-2018 03:00:00,-530,-660,-660,-660
04-Jan-2018 04:00:00,-530,-660,-660,-660
04-Jan-2018 05:00:00,-530,-660,-660,-660
04-Jan-2018 06:00:00,-530,-660,-660,-660
04-Jan-2018 07:00:00,-530,-660,-660,-660
04-Jan-2018 08:00:00,-530,-660,-660,-660
04-Jan-2018 09:00:00,-530,-660,-660,-660
04-Jan-2018 10:00:00,-530,-660,-660,-660
04-Jan-2018 11:00:00,-530,-660,-660,-660
04-Jan-2018 12:00:00,-530,-660,-660,-660
04-Jan-2018 13:00:00,-530,-660,-660,-660
04-Jan-2018 14:00:00,-530,-660,-660,-660
04-Jan-2018 15:00:00,-530,-660,-660,-660
04-Jan-2018 16:00:00,-530,-660,-660,-660
04-Jan-2018 17:00:00,-530,-660,-660,-660
04-Jan-2018 18:00:00,-530,-660,-660,-660
04-Jan-2018 19:00:00,-530,-660,-660,-660
04-Jan-2018 20:00:00,-530,-660,-660,-660
04-Jan-2018 21:00:00,-530,-660,-660,-660
04-Jan-2018 22:00:00,-530,-660,-660,-660
04-Jan-2018 23:00:00,-530,-660,-660,-660
05-Jan-2018 00:00:00,-530,-660,-660,-660
05-Jan-2018 01:00:00,-530,-660,-660,-660
05-Jan-2018 02:00:00,-530,-660,-660,-660
05-Jan-2018 03:00:00,-530,-660,-660,-660
05-Jan-2018 04:00:00,-530,-660,-660,-660
05-Jan-2018 05:00:00,-530,-660,-660,-660
05-Jan-2018 06:00:00,-530,-660,-660,-660
05-Jan-2018 07:00:00,-530,-660,-660,-660
05-Jan-2018 08:00:00,-530,-660,-660,-660
05-Jan-2018 09:00:00,-530,-660,-660,-660
05-Jan-2018 10:00:00,-530,-660,-660,-660
05-Jan-2018 11:00:00,-530,-660,-660,-660
05-Jan-2018 12:00:00,-530,-660,-660,-660
05-Jan-2018 13:00:00,-530,-660,-660,-660
05-Jan-2018 14:00:00,-530,-660,-660,-660
05-Jan-2018 15:00:00,-530,-660,-660,-660
05-Jan-2018 16:00:00,-530,-660,-660,-660
05-Jan-2018 17:00:00,-530,-660,-660,-660
05-Jan-2018 18:00:00,-530,-660,-660,-660
05-Jan-2018 19:00:00,-530,-660,-660,-660
05-Jan-2018 20:00:00,-530,-660,-660,-660
05-Jan-2018 21:00:00,-530,-660,-660,-660
05-Jan-2018 22:00:00,-530,-660,-660,-660
05-Jan-2018 23:00:00,-530,-660,-660,-660
06-Jan-2018 00:00:00,-530,-660,-660,-660
06-Jan-2018 01:00:00,-530,-660,-660,-660
06-Jan-2018 02:00:00,-530,-660,-660,-660
06-Jan-2018 03:00:00,-530,-660,-660,-660
06-Jan-2018 04:00:00,-530,-660,-660,-660
06-Jan-2018 05:00:00,-530,-660,-660,-660
06-Jan-2018 06:00:00,-530,-660,-660,-660
06-Jan-2018 07:00:00,-530,-660,-660,-660
06-Jan-2018 08:00:00,-530,-660,-660,-660
06-Jan-2018 09:00:00,-530,-660,-660,-660
06-Jan-2018 10:00:00,-530,-660,-660,-660
06-Jan-2018 11:00:00,-530,-660,-660,-660
06-Jan-2018 12:00:00,-530,-660,-660,-660
06-Jan-2018 13:00:00,-530,-660,-660,-660
06-Jan-2018 14:00:00,-530,-660,-660,-660
06-Jan-2018 15:00:00,-530,-660,-660,-660
06-Jan-2018 16:00:00,-530,-660,-660,-660
06-Jan-2018 17:00:00,-530,-660,-660,-660
06-Jan-2018 18:00:00,-530,-660,-660,-660
06-Jan-2018 19:00:00,-530,-660,-660,-660
06-Jan-2018 20:00:00,-530,-660,-660,-660
06-Jan-2018 21:00:00,-530,-660,-660,-660
06-Jan-2018 22:00:00,-530,-660,-660,-660
06-Jan-2018 23:00:00,-530,-660,-660,-660
07-Jan-2018 00:00:00,-530,-660,-660,-660
07-Jan-2018 01:00:00,-530,-660,-660,-660
07-Jan-2018 02:00:00,-530,-660,-660,-660
07-Jan-2018 03:00:00,-530,-660,-660,-660
07-Jan-2018 04:00:00,-530,-660,-660,-660
07-Jan-2018 05:00:00,-530,-660,-660,-660
07-Jan-2018 06:00:00,-530,-660,-660,-660
07-Jan-2018 07:00:00,-530,-660,-660,-660
07-Jan-2018 08:00:00,-530,-660,-660,-660
07-Jan-2018 09:00:00,-530,-660,-660,-660
07-Jan-2018 10:00:00,-530,-660,-660,-660
07-Jan-2018 11:00:00,-530,-660,-660,-660
07-Jan-2018 12:00:00,-530,-660,-660,-660
07-Jan-2018 13:00:00,-530,-660,-660,-660
07-Jan-2018 14:00:00,-530,-660,-660,-660
07-Jan-2018 15:00:00,-530,-660,-660,-660
07-Jan-2018 16:00:00,-530,-660,-660,-660
07-Jan-2018 17:00:00,-530,-660,-660,-660
07-Jan-2018 18:00:00,-530,-660,-660,-660
07-Jan-2018 19:00:00,-530,-660,-660,-660
07-Jan-2018 20:00:00,-530,-660,-660,-660
07-Jan-2018 21:00:00,-530,-660,-660,-660
07-Jan-2018 22:00:00,-530,-660,-660,-660
07-Jan-2018 23:00:00,-530,-660,-660,-660
08-Jan-2018 00:00:00,-530,-660,-660,-660
08-Jan-2018 01:00:00,-530,-660,-660,-660
08-Jan-2018 02:00:00,-530,-660,-660,-660
08-Jan-2018 03:00:00,-530,-660,-660,-660
08-Jan-2018 04:00:00,-530,-660,-660,-660
08-Jan-2018 05:00:00,-530,-660,-660,-660
08-Jan-2018 06:00:00,-530,-660,-660,-660
08-Jan-2018 07:00:00,-530,-660,-660,-660
08-Jan-2018 08:00:00,-530,-660,-660,-660
08-Jan-2018 09:00:00,-530,-660,-660,-660
08-Jan-2018 10:00:00,-530,-660,-660,-660
08-Jan-2018 11:00:00,-530,-660,-660,-660
08-Jan-2018 12:00:00,-530,-660,-660,-660
08-Jan-2018 13:00:00,-530,-660,-660,-660
08-Jan-2018 14:00:00,-530,-660,-660,-660
08-Jan-2018 15:00:00,-530,-660,-660,-660
08-Jan-2018 16:00:00,-530,-660,-660,-660
08-Jan-2018 17:00:00,-530,-660,-660,-660
08-Jan-2018 18:00:00,-530,-660,-660,-660
08-Jan-2018 19:00:00,-530,-660,-660,-660
08-Jan-2018 20:00:00,-530,-660,-660,-660
08-Jan-2018 21:00:00,-530,-660,-660,-660
08-Jan-2018 22:00:00,-530,-660,-660,-660
08-Jan-2018 23:00:00,-530,-211.855702372421,-660,-660
09-Jan-2018 00:00:00,-530,-660,-660,-660
09-Jan-2018 01:00:00,-530,-660,-660,-660
09-Jan-2018 02:00:00,-530,-502.81544588104,-660,-660
09-Jan-2018 03:00:00,-530,-660,-660,-660
09-Jan-2018 04:00:00,-530,-660,-660,-660
09-Jan-2018 05:00:00,-530,-660,-660,-660
09-Jan-2018 06:00:00,-530,-660,-660,-660
09-Jan-2018 07:00:00,-530,-660,-660,-660
09-Jan-2018 08:00:00,-530,-660,-660,-660
09-Jan-2018 09:00:00,-530,-660,-660,-660
09-Jan-2018 10:00:00,-530,-22.4235295935753,-660,-454.35274920094
09-Jan-2018 11:00:00,-530,-75.3889418639329,-660,580.794083870775
09-Jan-2018 12:00:00,-530,160.064433627876,660,-402.905503574932
09-Jan-2018 13:00:00,-530,170.242358887201,660,-378.215406067717
09-Jan-2018 14:00:00,-530,182.050849650135,660,34.0270847588606
09-Jan-2018 15:00:00,-530,285.860345720321,660,-381.393650323923
09-Jan-2018 16:00:00,-530,364.923095811937,660,-143.360423343024
09-Jan-2018 17:00:00,-530,-660,-660,-660
09-Jan-2018 18:00:00,-530,585.165232551803,660,-194.02447350591
09-Jan-2018 19:00:00,-530,660,660,69.9308067654957
09-Jan-2018 20:00:00,-530,660,660,-130.732743671052
09-Jan-2018 21:00:00,-530,593.433827645218,660,47.9983198279278
09-Jan-2018 22:00:00,-530,381.244419895575,660,379.17291248487
09-Jan-2018 23:00:00,-530,174.493044660333,-660,-161.1490603324
10-Jan-2018 00:00:00,-530,37.2196025498031,-660,-16.4076790512375
10-Jan-2018 01:00:00,-530,-44.3663326425085,-660,-660
10-Jan-2018 02:00:00,-530,-89.2732850797355,-660,-660
10-Jan-2018 03:00:00,-530,-110.690240173471,-660,-660
10-Jan-2018 04:00:00,-530,-76.5929256381931,-660,-660
10-Jan-2018 05:00:00,-530,54.3164443420842,-660,-660
10-Jan-2018 06:00:00,-530,185.072214102041,-660,-660
10-Jan-2018 07:00:00,-530,323.754245946445,-660,554.720902673943
10-Jan-2018 08:00:00,-530,421.981430662958,660,128.268011834287
10-Jan-2018 09:00:00,-530,660,660,660
10-Jan-2018 10:00:00,-530,660,660,660
10-Jan-2018 11:00:00,-530,660,660,660
10-Jan-2018 12:00:00,-530,660,660,660
10-Jan-2018 13:00:00,-530,660,660,660
10-Jan-2018 14:00:00,-530,660,660,660
10-Jan-2018 15:00:00,-530,660,660,660
10-Jan-2018 16:00:00,-530,660,660,660
10-Jan-2018 17:00:00,-519.743428291819,660,660,660
10-Jan-2018 18:00:00,-530,660,660,660
10-Jan-2018 19:00:00,-530,660,660,660
10-Jan-2018 20:00:00,-530,660,660,660
10-Jan-2018 21:00:00,-530,660,660,660
10-Jan-2018 22:00:00,-530,660,660,660
10-Jan-2018 23:00:00,-530,620.279793676344,660,660
11-Jan-2018 00:00:00,-530,-292.443591271502,-660,-660
11-Jan-2018 01:00:00,-530,-387.715915821304,-660,-522.299999999981
11-Jan-2018 02:00:00,-530,-436.249253054096,-660,-660
11-Jan-2018 03:00:00,-530,-449.559219939708,-660,-660
11-Jan-2018 04:00:00,-530,-425.466320844427,-660,-660
11-Jan-2018 05:00:00,-530,-310.171467599258,-660,-453.099999999992
11-Jan-2018 06:00:00,-530,-85.7558200319666,-660,329.600507354789
11-Jan-2018 07:00:00,-530,660,660,660
11-Jan-2018 08:00:00,-530,660,660,660
11-Jan-2018 09:00:00,-530,660,660,660
11-Jan-2018 10:00:00,-530,660,660,660
11-Jan-2018 11:00:00,-530,660,660,660
11-Jan-2018 12:00:00,-330.421291112319,660,660,660
11-Jan-2018 13:00:00,-530,660,660,660
11-Jan-2018 14:00:00,-530,660,660,660
11-Jan-2018 15:00:00,-530,660,660,660
11-Jan-2018 16:00:00,-368.197865433555,660,660,660
11-Jan-2018 17:00:00,-530,660,660,660
11-Jan-2018 18:00:00,23.2978201129205,660,660,660
11-Jan-2018 19:00:00,-530,660,660,660
11-Jan-2018 20:00:00,-230.438746508335,59.4093095880758,660,447.044575507895
11-Jan-2018 21:00:00,-530,660,660,660
11-Jan-2018 22:00:00,530,-660,660,-389.003883496009
11-Jan-2018 23:00:00,-530,-263.314489627216,-660,542.660242421782
12-Jan-2018 00:00:00,-290.434938089835,-660,-660,-503.700000000001
12-Jan-2018 01:00:00,-530,-507.744670690642,-660,-660
12-Jan-2018 02:00:00,-530,-561.652750692043,-660,-660
12-Jan-2018 03:00:00,-530,-580.401870123183,-660,-660
12-Jan-2018 04:00:00,-530,-543.061844996041,-660,-660
12-Jan-2018 05:00:00,-530,-428.722717985326,-660,-545.730465944138
12-Jan-2018 06:00:00,-530,335.191945765327,660,660
12-Jan-2018 07:00:00,-429.592763635789,660,660,660
12-Jan-2018 08:00:00,-530,660,660,660
12-Jan-2018 09:00:00,-530,660,660,660
12-Jan-2018 10:00:00,-530,660,660,660
12-Jan-2018 11:00:00,-530,660,660,660
12-Jan-2018 12:00:00,-124.365063703939,-660,-660,-660
12-Jan-2018 13:00:00,-530,-19.5147280813813,-660,-617.299999999992
12-Jan-2018 14:00:00,-530,660,660,660
12-Jan-2018 15:00:00,-195.106903294936,660,660,660
12-Jan-2018 16:00:00,-530,660,660,660
12-Jan-2018 17:00:00,-530,660,660,660
12-Jan-2018 18:00:00,530,-263.642925559077,660,660
12-Jan-2018 19:00:00,-530,514.575914963816,660,660
12-Jan-2018 20:00:00,-530,660,660,660
12-Jan-2018 21:00:00,-530,660,660,660
12-Jan-2018 22:00:00,-530,67.5892614202105,-660,105.899999999995
12-Jan-2018 23:00:00,-530,-119.723349875018,-660,-215.599999999986
13-Jan-2018 00:00:00,-530,-286.731241029581,-660,-660
13-Jan-2018 01:00:00,-260.159136932179,-660,-660,-660
13-Jan-2018 02:00:00,-530,-454.192416127279,-660,-660
13-Jan-2018 03:00:00,-359.756585655395,-660,-660,-660
13-Jan-2018 04:00:00,-367.392708564587,-660,-660,-660
13-Jan-2018 05:00:00,-530,-451.809819326518,-660,-660
13-Jan-2018 06:00:00,-530,-356.860021334032,-660,-660
13-Jan-2018 07:00:00,-530,-231.984020978649,-660,-463.717904735675
13-Jan-2018 08:00:00,-530,-95.8370309293613,-660,-233.400000000005
13-Jan-2018 09:00:00,-530,1.3067310764324,-660,-660
13-Jan-2018 10:00:00,-530,-660,-660,-660
13-Jan-2018 11:00:00,-530,-660,-660,-660
13-Jan-2018 12:00:00,-530,-180.408174053706,-660,-660
13-Jan-2018 13:00:00,-530,-244.599307624374,-660,-660
13-Jan-2018 14:00:00,-530,-269.435019207054,-660,-660
13-Jan-2018 15:00:00,-530,660,660,660
13-Jan-2018 16:00:00,-530,-660,-660,-660
13-Jan-2018 17:00:00,-530,-660,-660,-660
13-Jan-2018 18:00:00,-530,-660,-660,-660
13-Jan-2018 19:00:00,-530,-660,-660,-660
13-Jan-2018 20:00:00,-530,-660,-660,-660
13-Jan-2018 21:00:00,-530,-660,-660,-660
13-Jan-2018 22:00:00,-530,-660,-660,-660
13-Jan-2018 23:00:00,-530,-660,-660,-660
14-Jan-2018 00:00:00,-530,-660,-660,-660
14-Jan-2018 01:00:00,-530,-660,-660,-660
14-Jan-2018 02:00:00,-530,-660,-660,-660
14-Jan-2018 03:00:00,-530,-660,-660,-660
14-Jan-2018 04:00:00,-530,-660,-660,-660
14-Jan-2018 05:00:00,-530,-660,-660,-660
14-Jan-2018 06:00:00,-530,-660,-660,-660
14-Jan-2018 07:00:00,-530,-660,-660,-660
14-Jan-2018 08:00:00,-530,-660,-660,-660
14-Jan-2018 09:00:00,-530,-660,-660,-660
14-Jan-2018 10:00:00,-530,-660,-660,-660
14-Jan-2018 11:00:00,-530,-660,-660,-660
14-Jan-2018 12:00:00,-530,-660,-660,-660
14-Jan-2018 13:00:00,-530,-660,-660,-660
14-Jan-2018 14:00:00,-530,-660,-660,-660
14-Jan-2018 15:00:00,-530,-660,-660,-660
14-Jan-2018 16:00:00,-530,-660,-660,-660
14-Jan-2018 17:00:00,-530,-660,-660,-660
14-Jan-2018 18:00:00,-530,-660,-660,-660
14-Jan-2018 19:00:00,-530,-660,-660,-660
14-Jan-2018 20:00:00,-530,-660,-660,-660
14-Jan-2018 21:00:00,-530,-660,-660,-660
14-Jan-2018 22:00:00,-530,-660,-660,-660
14-Jan-2018 23:00:00,-530,-660,-660,-660
15-Jan-2018 00:00:00,-530,-660,-660,-660
15-Jan-2018 01:00:00,-530,-660,-660,-660
15-Jan-2018 02:00:00,-530,-660,-660,-660
15-Jan-2018 03:00:00,-530,-660,-660,-660
15-Jan-2018 04:00:00,-530,-660,-660,-660
15-Jan-2018 05:00:00,-530,-660,-660,-660
15-Jan-2018 06:00:00,-530,-660,-660,-660
15-Jan-2018 07:00:00,-530,-660,-660,-660
15-Jan-2018 08:00:00,-530,-660,-660,-660
15-Jan-2018 09:00:00,-530,-660,-660,-660
15-Jan-2018 10:00:00,-530,-660,-660,-660
15-Jan-2018 11:00:00,-530,-660,-660,-660
15-Jan-2018 12:00:00,-530,-660,-660,-660
15-Jan-2018 13:00:00,-530,-660,-660,-660
15-Jan-2018 14:00:00,-530,-660,-660,-660
15-Jan-2018 15:00:00,-530,-660,-660,-660
15-Jan-2018 16:00:00,-530,-660,-660,-660
15-Jan-2018 17:00:00,-530,-660,-660,-660
15-Jan-2018 18:00:00,-530,-660,-660,-660
15-Jan-2018 19:00:00,-530,-660,-660,-660
15-Jan-2018 20:00:00,-530,-660,-660,-660
15-Jan-2018 21:00:00,-530,-660,-660,-660
15-Jan-2018 22:00:00,-530,-660,-660,-660
15-Jan-2018 23:00:00,-530,-660,-660,-660
16-Jan-2018 00:00:00,-530,-660,-660,-660
16-Jan-2018 01:00:00,-530,-660,-660,-660
16-Jan-2018 02:00:00,-530,-241.737723316065,-660,-660
16-Jan-2018 03:00:00,-530,-660,-660,-660
16-Jan-2018 04:00:00,-530,-660,-660,-660
16-Jan-2018 05:00:00,-530,-660,-660,-660
16-Jan-2018 06:00:00,-530,-660,-660,-660
16-Jan-2018 07:00:00,-530,-660,-660,-660
16-Jan-2018 08:00:00,-530,-660,-660,-660
16-Jan-2018 09:00:00,-530,-660,-660,-660
16-Jan-2018 10:00:00,-530,-660,-660,-660
16-Jan-2018 11:00:00,-530,-660,-660,-660
16-Jan-2018 12:00:00,-530,-660,-660,-660
16-Jan-2018 13:00:00,-530,-660,-660,-660
16-Jan-2018 14:00:00,-530,-660,-660,-660
16-Jan-2018 15:00:00,-530,-660,-660,-660
16-Jan-2018 16:00:00,-530,-660,-660,-660
16-Jan-2018 17:00:00,-530,-660,-660,-660
16-Jan-2018 18:00:00,-530,-660,-660,-660
16-Jan-2018 19:00:00,-530,-660,-660,-660
16-Jan-2018 20:00:00,-530,-660,-660,-660
16-Jan-2018 21:00:00,-530,-660,-660,-660
16-Jan-2018 22:00:00,-530,-660,-660,-660
16-Jan-2018 23:00:00,-530,-660,-660,-660
17-Jan-2018 00:00:00,-530,-660,-660,-660
17-Jan-2018 01:00:00,-530,-660,-660,-660
17-Jan-2018 02:00:00,-530,-490.630047329691,-660,-660
17-Jan-2018 03:00:00,-530,-660,-660,-660
17-Jan-2018 04:00:00,-530,-466.516551189491,-660,-660
17-Jan-2018 05:00:00,-530,-660,-660,-660
17-Jan-2018 06:00:00,-530,-660,-660,-660
17-Jan-2018 07:00:00,-530,-660,-660,-660
17-Jan-2018 08:00:00,-530,-660,-660,-660
17-Jan-2018 09:00:00,-530,-660,-660,-660
17-Jan-2018 10:00:00,-530,-660,-660,-660
17-Jan-2018 11:00:00,-530,-660,-660,-660
17-Jan-2018 12:00:00,-530,-660,-660,-660
17-Jan-2018 13:00:00,-530,-660,-660,-660
17-Jan-2018 14:00:00,-530,-660,-660,-660
17-Jan-2018 15:00:00,-530,-660,-660,-660
17-Jan-2018 16:00:00,-530,-660,-660,-660
17-Jan-2018 17:00:00,-530,-660,-660,-660
17-Jan-2018 18:00:00,-530,-660,-660,-660
17-Jan-2018 19:00:00,-530,-660,-660,-660
17-Jan-2018 20:00:00,-530,-660,-660,-660
17-Jan-2018 21:00:00,-530,-660,-660,-660
17-Jan-2018 22:00:00,-530,-660,-660,-660
17-Jan-2018 23:00:00,-530,-660,-660,-660
18-Jan-2018 00:00:00,-530,-660,-660,-660
18-Jan-2018 01:00:00,-530,-660,-660,-660
18-Jan-2018 02:00:00,-530,-660,-660,-660
18-Jan-2018 03:00:00,-530,-660,-660,-660
18-Jan-2018 04:00:00,-530,-660,-660,-660
18-Jan-2018 05:00:00,-530,-660,-660,-660
18-Jan-2018 06:00:00,-530,-660,-660,-660
18-Jan-2018 07:00:00,-530,-660,-660,-660
18-Jan-2018 08:00:00,-530,-660,-660,-660
18-Jan-2018 09:00:00,-530,-660,-660,-660
18-Jan-2018 10:00:00,-530,-660,-660,-660
18-Jan-2018 11:00:00,-530,-660,-660,-660
18-Jan-2018 12:00:00,-530,-212.660595075248,-660,261.26009736285
18-Jan-2018 13:00:00,-530,584.183242553741,660,660
18-Jan-2018 14:00:00,-530,-660,-660,-660
18-Jan-2018 15:00:00,-530,-660,-660,-660
18-Jan-2018 16:00:00,-530,660,660,660
18-Jan-2018 17:00:00,-530,-660,-660,-660
18-Jan-2018 18:00:00,-530,-660,-660,-660
18-Jan-2018 19:00:00,-530,-660,-660,-660
18-Jan-2018 20:00:00,-530,-660,-660,-660
18-Jan-2018 21:00:00,-530,-660,-660,-660
18-Jan-2018 22:00:00,-530,-660,-660,-660
18-Jan-2018 23:00:00,-530,-660,-660,-660
19-Jan-2018 00:00:00,-530,-660,-660,-660
19-Jan-2018 01:00:00,-530,-660,-660,-660
19-Jan-2018 02:00:00,-530,-660,-660,-660
19-Jan-2018 03:00:00,-530,-660,-660,-660
19-Jan-2018 04:00:00,-530,-660,-660,-660
19-Jan-2018 05:00:00,-530,-660,-660,-660
19-Jan-2018 06:00:00,-530,-660,-660,-660
19-Jan-2018 07:00:00,-530,-660,-660,616.642504271306
19-Jan-2018 08:00:00,-530,660,660,660
19-Jan-2018 09:00:00,-530,-660,-660,-660
19-Jan-2018 10:00:00,-530,-660,-660,-660
19-Jan-2018 11:00:00,-530,172.557681049026,660,191.656262322996
19-Jan-2018 12:00:00,-530,224.081199974476,660,243.133632228921
19-Jan-2018 13:00:00,-530,660,660,660
19-Jan-2018 14:00:00,-530,660,660,660
19-Jan-2018 15:00:00,-530,660,660,660
19-Jan-2018 16:00:00,-530,660,660,660
19-Jan-2018 17:00:00,-530,380.872078008688,660,373.488030890735
19-Jan-2018 18:00:00,-530,218.061484971794,-660,166.456346079697
19-Jan-2018 19:00:00,-530,-660,-660,-660
19-Jan-2018 20:00:00,-530,282.208545765254,660,-307.456500237915
19-Jan-2018 21:00:00,-530,660,660,660
19-Jan-2018 22:00:00,-530,660,660,660
19-Jan-2018 23:00:00,-530,122.894307382194,660,660
20-Jan-2018 00:00:00,-530,-317.083791630608,-660,-660
20-Jan-2018 01:00:00,-530,-290.456211772557,-660,-660
20-Jan-2018 02:00:00,-530,-356.676829621979,-660,318.361872337606
20-Jan-2018 03:00:00,-530,-399.712575402475,-660,-660
20-Jan-2018 04:00:00,-530,-398.160058877407,-660,259.727903999062
20-Jan-2018 05:00:00,-530,-354.669092108336,-660,513.523761187184
20-Jan-2018 06:00:00,-530,660,660,660
20-Jan-2018 07:00:00,-530,354.48779438315,660,660
20-Jan-2018 08:00:00,-530,660,660,660
20-Jan-2018 09:00:00,-530,660,660,660
20-Jan-2018 10:00:00,-530,660,660,660
20-Jan-2018 11:00:00,-530,660,660,660
20-Jan-2018 12:00:00,-530,660,660,660
20-Jan-2018 13:00:00,-530,660,660,660
20-Jan-2018 14:00:00,-530,660,660,660
20-Jan-2018 15:00:00,-530,660,660,660
20-Jan-2018 16:00:00,-530,660,660,660
20-Jan-2018 17:00:00,-530,236.425245544092,660,98.4683370055027
20-Jan-2018 18:00:00,-530,660,660,660
20-Jan-2018 19:00:00,-530,216.81602189325,660,111.004478779474
20-Jan-2018 20:00:00,-530,-158.802145456044,-660,-660
20-Jan-2018 21:00:00,-530,472.247408750415,660,660
20-Jan-2018 22:00:00,-530,660,660,660
20-Jan-2018 23:00:00,-530,660,660,660
21-Jan-2018 00:00:00,-530,-233.219097957525,-660,-225.864280607494
21-Jan-2018 01:00:00,-530,-303.690639458188,-660,-660
21-Jan-2018 02:00:00,-530,-340.617267992127,-660,-660
21-Jan-2018 03:00:00,-530,-498.182398847798,-660,-660
21-Jan-2018 04:00:00,-530,-588.444461825841,-660,-660
21-Jan-2018 05:00:00,-530,-292.330498016371,-660,-660
21-Jan-2018 06:00:00,-530,-217.002948312663,660,-197.06044285555
21-Jan-2018 07:00:00,-530,170.533490636195,660,660
21-Jan-2018 08:00:00,-530,660,660,660
21-Jan-2018 09:00:00,-530,660,660,660
21-Jan-2018 10:00:00,-530,660,660,660
21-Jan-2018 11:00:00,-530,660,660,660
21-Jan-2018 12:00:00,-530,660,660,660
21-Jan-2018 13:00:00,-530,660,660,660
21-Jan-2018 14:00:00,-530,660,660,660
21-Jan-2018 15:00:00,-530,660,660,660
21-Jan-2018 16:00:00,-530,-63.1010254359978,-660,-660
21-Jan-2018 17:00:00,-530,-660,-660,-660
21-Jan-2018 18:00:00,-530,-660,-660,-660
21-Jan-2018 19:00:00,-530,203.75874552393,-660,-660
21-Jan-2018 20:00:00,-530,660,660,660
21-Jan-2018 21:00:00,-530,660,660,660
